block	pop	Singletons	Doubletons	MAC=3-5	MAC=6-10	MAC=11-20	MAC=21-MAF005	MAF005-MAF01	rep	data
1	EAS	574	122	116	57	37	33	5	1	RAREsim
1	EAS	559	109	126	54	39	51	8	2	RAREsim
1	EAS	534	134	115	63	35	35	9	3	RAREsim
1	EAS	555	118	114	65	31	44	11	4	RAREsim
1	EAS	550	126	114	57	34	49	7	5	RAREsim
1	EAS	556	127	110	54	37	41	8	6	RAREsim
1	EAS	565	113	128	57	31	51	9	7	RAREsim
1	EAS	594	147	111	52	27	43	8	8	RAREsim
1	EAS	552	104	111	57	43	42	12	9	RAREsim
1	EAS	556	142	108	46	26	45	8	10	RAREsim
1	EAS	582	129	119	59	41	42	11	11	RAREsim
1	EAS	545	115	129	52	36	40	9	12	RAREsim
1	EAS	567	141	110	52	45	39	7	13	RAREsim
1	EAS	555	123	122	61	28	31	9	14	RAREsim
1	EAS	580	130	129	58	37	64	10	15	RAREsim
1	EAS	562	134	124	56	44	53	12	16	RAREsim
1	EAS	543	115	137	58	35	42	12	17	RAREsim
1	EAS	578	121	118	57	50	41	10	18	RAREsim
1	EAS	548	128	136	46	34	43	10	19	RAREsim
1	EAS	590	129	109	60	33	32	10	20	RAREsim
1	EAS	548	106	118	62	36	39	9	21	RAREsim
1	EAS	609	118	125	52	30	37	9	22	RAREsim
1	EAS	590	111	121	55	35	35	10	23	RAREsim
1	EAS	521	125	132	40	40	30	9	24	RAREsim
1	EAS	538	128	113	60	35	37	7	25	RAREsim
1	EAS	565	138	115	47	33	49	5	26	RAREsim
1	EAS	548	112	109	53	48	42	8	27	RAREsim
1	EAS	568	137	109	44	44	27	10	28	RAREsim
1	EAS	541	121	148	54	44	36	8	29	RAREsim
1	EAS	580	131	124	48	34	41	9	30	RAREsim
1	EAS	568	139	137	55	39	33	7	31	RAREsim
1	EAS	529	103	113	50	37	34	8	32	RAREsim
1	EAS	553	137	100	57	27	41	8	33	RAREsim
1	EAS	538	115	112	49	34	45	6	34	RAREsim
1	EAS	524	136	123	49	34	37	11	35	RAREsim
1	EAS	536	146	98	58	48	43	10	36	RAREsim
1	EAS	542	119	104	73	38	39	9	37	RAREsim
1	EAS	590	122	119	70	37	46	12	38	RAREsim
1	EAS	568	138	138	55	35	43	8	39	RAREsim
1	EAS	556	123	119	56	35	46	8	40	RAREsim
1	EAS	574	119	94	56	30	33	7	41	RAREsim
1	EAS	541	137	113	45	34	25	11	42	RAREsim
1	EAS	556	123	120	63	42	35	7	43	RAREsim
1	EAS	531	118	107	47	27	39	7	44	RAREsim
1	EAS	574	127	102	52	28	30	9	45	RAREsim
1	EAS	590	119	113	52	34	48	9	46	RAREsim
1	EAS	570	125	119	64	35	35	9	47	RAREsim
1	EAS	589	114	121	64	38	42	7	48	RAREsim
1	EAS	602	118	111	47	38	35	7	49	RAREsim
1	EAS	599	139	108	49	40	38	9	50	RAREsim
1	EAS	560	129	115	73	28	43	9	51	RAREsim
1	EAS	572	116	122	50	43	37	8	52	RAREsim
1	EAS	569	133	125	59	35	37	10	53	RAREsim
1	EAS	543	124	121	47	37	45	7	54	RAREsim
1	EAS	567	131	125	66	32	39	11	55	RAREsim
1	EAS	549	124	105	51	30	40	7	56	RAREsim
1	EAS	534	132	122	63	39	45	11	57	RAREsim
1	EAS	570	120	143	59	33	36	8	58	RAREsim
1	EAS	556	134	117	58	34	45	11	59	RAREsim
1	EAS	554	123	120	57	32	39	9	60	RAREsim
1	EAS	570	132	140	55	43	36	7	61	RAREsim
1	EAS	550	138	109	60	41	32	9	62	RAREsim
1	EAS	572	150	133	59	41	44	8	63	RAREsim
1	EAS	586	129	125	52	34	44	11	64	RAREsim
1	EAS	562	140	109	53	29	37	4	65	RAREsim
1	EAS	561	138	100	62	49	41	7	66	RAREsim
1	EAS	561	143	124	55	41	45	8	67	RAREsim
1	EAS	574	129	133	40	33	46	5	68	RAREsim
1	EAS	573	135	118	50	32	40	6	69	RAREsim
1	EAS	587	118	116	42	30	43	9	70	RAREsim
1	EAS	545	114	122	56	22	53	8	71	RAREsim
1	EAS	562	142	116	54	40	40	11	72	RAREsim
1	EAS	586	130	124	53	44	36	4	73	RAREsim
1	EAS	555	131	135	51	34	40	8	74	RAREsim
1	EAS	564	133	128	54	34	40	5	75	RAREsim
1	EAS	570	142	124	53	35	31	10	76	RAREsim
1	EAS	608	138	118	55	44	36	7	77	RAREsim
1	EAS	533	124	110	45	38	38	10	78	RAREsim
1	EAS	540	122	122	50	31	30	6	79	RAREsim
1	EAS	569	133	123	57	29	40	9	80	RAREsim
1	EAS	551	120	118	44	33	51	9	81	RAREsim
1	EAS	577	119	99	54	33	37	12	82	RAREsim
1	EAS	555	126	119	39	32	40	11	83	RAREsim
1	EAS	535	126	124	50	42	39	6	84	RAREsim
1	EAS	579	137	125	53	36	34	8	85	RAREsim
1	EAS	568	133	120	56	33	36	9	86	RAREsim
1	EAS	548	126	117	70	30	33	9	87	RAREsim
1	EAS	566	134	120	67	38	30	9	88	RAREsim
1	EAS	546	137	105	67	37	42	10	89	RAREsim
1	EAS	537	123	102	53	50	46	9	90	RAREsim
1	EAS	551	130	113	60	38	43	7	91	RAREsim
1	EAS	555	132	107	55	42	48	11	92	RAREsim
1	EAS	558	135	91	60	30	41	8	93	RAREsim
1	EAS	560	131	121	60	28	45	9	94	RAREsim
1	EAS	542	138	118	59	43	38	10	95	RAREsim
1	EAS	583	143	109	59	41	49	8	96	RAREsim
1	EAS	542	113	115	55	32	49	14	97	RAREsim
1	EAS	573	113	106	51	38	44	9	98	RAREsim
1	EAS	564	115	120	68	43	48	12	99	RAREsim
1	EAS	556	149	124	50	43	37	6	100	RAREsim
6	EAS	278	62	68	25	21	20	6	1	RAREsim
6	EAS	275	63	62	37	11	32	3	2	RAREsim
6	EAS	281	59	67	28	13	11	3	3	RAREsim
6	EAS	273	75	56	26	16	20	2	4	RAREsim
6	EAS	270	53	56	34	22	23	3	5	RAREsim
6	EAS	294	61	54	29	11	14	5	6	RAREsim
6	EAS	278	65	66	27	16	13	4	7	RAREsim
6	EAS	293	52	56	31	18	20	6	8	RAREsim
6	EAS	286	65	50	21	17	17	4	9	RAREsim
6	EAS	268	66	53	29	15	19	4	10	RAREsim
6	EAS	285	62	59	31	13	15	4	11	RAREsim
6	EAS	296	52	58	31	19	17	4	12	RAREsim
6	EAS	278	59	61	32	17	19	6	13	RAREsim
6	EAS	268	64	59	37	18	18	4	14	RAREsim
6	EAS	284	67	60	30	16	16	3	15	RAREsim
6	EAS	262	64	58	29	15	20	3	16	RAREsim
6	EAS	275	60	67	26	19	19	5	17	RAREsim
6	EAS	263	62	55	20	19	17	6	18	RAREsim
6	EAS	299	63	70	22	10	17	6	19	RAREsim
6	EAS	267	75	56	35	18	24	3	20	RAREsim
6	EAS	256	70	55	37	15	14	7	21	RAREsim
6	EAS	286	59	71	29	13	22	5	22	RAREsim
6	EAS	291	50	53	19	17	21	4	23	RAREsim
6	EAS	284	66	51	38	19	18	4	24	RAREsim
6	EAS	280	61	63	30	15	21	7	25	RAREsim
6	EAS	258	62	61	26	18	21	6	26	RAREsim
6	EAS	265	72	67	24	12	18	4	27	RAREsim
6	EAS	300	72	54	24	20	16	6	28	RAREsim
6	EAS	303	66	65	34	13	14	4	29	RAREsim
6	EAS	308	54	55	31	20	17	3	30	RAREsim
6	EAS	246	57	59	29	27	14	3	31	RAREsim
6	EAS	272	56	49	27	26	20	5	32	RAREsim
6	EAS	283	65	50	31	23	18	4	33	RAREsim
6	EAS	269	61	61	19	18	15	3	34	RAREsim
6	EAS	290	59	65	33	14	28	4	35	RAREsim
6	EAS	283	75	55	29	25	19	6	36	RAREsim
6	EAS	277	78	55	26	15	19	4	37	RAREsim
6	EAS	273	59	63	36	23	11	3	38	RAREsim
6	EAS	270	53	65	29	22	28	4	39	RAREsim
6	EAS	306	68	54	28	20	21	4	40	RAREsim
6	EAS	262	76	63	41	22	20	5	41	RAREsim
6	EAS	290	60	54	38	23	18	7	42	RAREsim
6	EAS	285	65	71	31	19	22	5	43	RAREsim
6	EAS	278	67	53	23	18	19	5	44	RAREsim
6	EAS	295	73	60	30	23	31	7	45	RAREsim
6	EAS	295	62	59	32	18	24	5	46	RAREsim
6	EAS	278	53	67	22	10	17	5	47	RAREsim
6	EAS	261	53	46	22	17	25	5	48	RAREsim
6	EAS	287	73	62	26	16	19	4	49	RAREsim
6	EAS	289	85	64	22	23	18	3	50	RAREsim
6	EAS	295	58	63	34	10	19	7	51	RAREsim
6	EAS	299	65	66	25	14	29	6	52	RAREsim
6	EAS	295	61	53	30	19	28	5	53	RAREsim
6	EAS	286	66	58	33	22	23	5	54	RAREsim
6	EAS	295	53	54	33	13	27	4	55	RAREsim
6	EAS	279	76	72	21	14	18	5	56	RAREsim
6	EAS	271	66	53	32	16	24	5	57	RAREsim
6	EAS	298	65	58	33	19	22	5	58	RAREsim
6	EAS	284	68	60	23	15	21	3	59	RAREsim
6	EAS	286	62	48	34	18	26	2	60	RAREsim
6	EAS	292	79	69	22	22	22	5	61	RAREsim
6	EAS	270	56	65	38	18	13	5	62	RAREsim
6	EAS	275	57	59	33	17	17	5	63	RAREsim
6	EAS	285	47	51	17	18	18	3	64	RAREsim
6	EAS	289	70	51	22	12	16	2	65	RAREsim
6	EAS	293	58	66	36	19	25	3	66	RAREsim
6	EAS	304	62	54	17	15	19	3	67	RAREsim
6	EAS	271	74	72	29	28	24	4	68	RAREsim
6	EAS	271	59	60	20	29	26	5	69	RAREsim
6	EAS	294	70	60	27	14	26	4	70	RAREsim
6	EAS	276	63	60	23	17	18	6	71	RAREsim
6	EAS	272	61	55	31	17	18	5	72	RAREsim
6	EAS	294	70	51	27	22	18	5	73	RAREsim
6	EAS	274	62	54	29	16	18	2	74	RAREsim
6	EAS	273	45	69	26	16	12	5	75	RAREsim
6	EAS	273	59	64	29	22	25	5	76	RAREsim
6	EAS	271	58	54	29	15	16	5	77	RAREsim
6	EAS	268	74	60	37	14	19	4	78	RAREsim
6	EAS	292	70	69	22	18	19	2	79	RAREsim
6	EAS	288	66	58	28	16	21	6	80	RAREsim
6	EAS	293	57	49	31	18	27	6	81	RAREsim
6	EAS	263	56	59	29	18	21	6	82	RAREsim
6	EAS	262	59	65	26	10	26	6	83	RAREsim
6	EAS	284	69	66	27	7	20	5	84	RAREsim
6	EAS	285	68	71	23	20	21	3	85	RAREsim
6	EAS	302	65	49	26	20	22	5	86	RAREsim
6	EAS	280	80	48	29	18	18	2	87	RAREsim
6	EAS	285	59	49	25	19	19	3	88	RAREsim
6	EAS	281	76	58	35	21	18	4	89	RAREsim
6	EAS	277	71	69	25	17	20	5	90	RAREsim
6	EAS	275	57	56	33	22	16	3	91	RAREsim
6	EAS	269	75	77	23	17	25	5	92	RAREsim
6	EAS	294	70	60	27	13	23	4	93	RAREsim
6	EAS	289	64	51	31	16	14	5	94	RAREsim
6	EAS	276	65	56	28	19	17	4	95	RAREsim
6	EAS	274	61	69	28	17	20	4	96	RAREsim
6	EAS	280	74	59	30	13	17	4	97	RAREsim
6	EAS	295	87	65	29	18	31	6	98	RAREsim
6	EAS	277	67	49	32	19	19	2	99	RAREsim
6	EAS	275	56	65	26	14	18	3	100	RAREsim
9	EAS	399	86	77	42	24	26	6	1	RAREsim
9	EAS	368	91	97	43	22	22	6	2	RAREsim
9	EAS	387	77	77	39	25	36	7	3	RAREsim
9	EAS	366	91	76	35	26	20	7	4	RAREsim
9	EAS	390	87	69	35	26	29	5	5	RAREsim
9	EAS	354	72	82	54	23	29	6	6	RAREsim
9	EAS	369	95	84	43	26	32	5	7	RAREsim
9	EAS	385	88	84	32	25	27	5	8	RAREsim
9	EAS	422	74	80	38	26	16	7	9	RAREsim
9	EAS	379	84	90	44	23	27	5	10	RAREsim
9	EAS	390	66	70	39	21	32	6	11	RAREsim
9	EAS	361	83	76	37	20	28	5	12	RAREsim
9	EAS	406	96	70	42	25	27	7	13	RAREsim
9	EAS	364	85	81	47	26	26	5	14	RAREsim
9	EAS	389	100	92	42	28	19	4	15	RAREsim
9	EAS	384	95	87	41	33	33	6	16	RAREsim
9	EAS	363	93	97	31	25	23	5	17	RAREsim
9	EAS	367	87	72	37	20	25	5	18	RAREsim
9	EAS	391	86	90	44	29	25	6	19	RAREsim
9	EAS	413	77	81	38	23	16	4	20	RAREsim
9	EAS	385	90	63	41	17	30	4	21	RAREsim
9	EAS	372	87	75	31	22	31	6	22	RAREsim
9	EAS	399	89	78	37	25	26	6	23	RAREsim
9	EAS	398	75	88	28	26	23	8	24	RAREsim
9	EAS	381	91	72	33	24	31	4	25	RAREsim
9	EAS	398	93	65	39	21	28	6	26	RAREsim
9	EAS	391	92	72	41	28	13	4	27	RAREsim
9	EAS	388	99	82	35	23	28	4	28	RAREsim
9	EAS	422	83	80	31	28	34	7	29	RAREsim
9	EAS	402	101	96	38	22	21	5	30	RAREsim
9	EAS	388	71	86	44	29	22	8	31	RAREsim
9	EAS	395	70	72	29	30	31	5	32	RAREsim
9	EAS	398	79	94	33	19	29	5	33	RAREsim
9	EAS	375	87	80	49	22	26	5	34	RAREsim
9	EAS	373	105	87	34	19	26	8	35	RAREsim
9	EAS	393	83	81	36	24	26	6	36	RAREsim
9	EAS	362	96	77	34	24	24	5	37	RAREsim
9	EAS	394	82	91	36	22	28	4	38	RAREsim
9	EAS	389	77	92	41	31	22	6	39	RAREsim
9	EAS	398	81	80	40	22	31	7	40	RAREsim
9	EAS	383	92	90	38	25	37	5	41	RAREsim
9	EAS	374	100	83	41	20	19	5	42	RAREsim
9	EAS	399	85	81	41	24	25	5	43	RAREsim
9	EAS	358	88	95	39	26	23	6	44	RAREsim
9	EAS	383	82	84	37	21	31	7	45	RAREsim
9	EAS	343	102	93	45	25	22	7	46	RAREsim
9	EAS	356	78	88	36	24	22	7	47	RAREsim
9	EAS	391	87	81	47	23	26	6	48	RAREsim
9	EAS	378	79	92	34	30	32	5	49	RAREsim
9	EAS	391	90	79	37	20	29	5	50	RAREsim
9	EAS	379	95	83	36	25	26	4	51	RAREsim
9	EAS	374	85	90	34	29	30	6	52	RAREsim
9	EAS	372	92	83	45	28	30	4	53	RAREsim
9	EAS	387	91	85	43	28	25	8	54	RAREsim
9	EAS	374	87	93	43	24	25	6	55	RAREsim
9	EAS	411	100	72	41	21	21	4	56	RAREsim
9	EAS	388	95	77	27	29	25	7	57	RAREsim
9	EAS	378	83	72	43	26	29	7	58	RAREsim
9	EAS	381	88	90	35	13	22	3	59	RAREsim
9	EAS	387	90	76	37	27	26	4	60	RAREsim
9	EAS	376	89	89	46	36	28	3	61	RAREsim
9	EAS	373	85	77	48	29	28	5	62	RAREsim
9	EAS	389	99	84	43	29	25	5	63	RAREsim
9	EAS	405	80	94	35	26	24	6	64	RAREsim
9	EAS	363	89	73	27	17	29	5	65	RAREsim
9	EAS	365	92	75	43	22	29	7	66	RAREsim
9	EAS	367	79	79	28	28	32	5	67	RAREsim
9	EAS	383	84	69	43	22	26	8	68	RAREsim
9	EAS	371	89	89	44	27	28	9	69	RAREsim
9	EAS	370	97	77	31	24	28	6	70	RAREsim
9	EAS	392	74	81	36	22	26	6	71	RAREsim
9	EAS	410	82	87	44	31	24	7	72	RAREsim
9	EAS	383	84	83	46	27	23	6	73	RAREsim
9	EAS	386	100	84	35	17	27	8	74	RAREsim
9	EAS	380	102	75	54	25	31	5	75	RAREsim
9	EAS	405	88	96	36	26	27	5	76	RAREsim
9	EAS	388	99	84	42	21	29	6	77	RAREsim
9	EAS	389	88	66	37	31	16	8	78	RAREsim
9	EAS	397	77	85	33	25	18	6	79	RAREsim
9	EAS	355	95	93	40	38	33	7	80	RAREsim
9	EAS	396	91	84	38	25	30	5	81	RAREsim
9	EAS	383	86	68	33	20	20	5	82	RAREsim
9	EAS	386	90	84	35	20	28	7	83	RAREsim
9	EAS	376	82	68	37	37	34	5	84	RAREsim
9	EAS	375	86	85	45	27	23	5	85	RAREsim
9	EAS	377	89	72	35	28	24	4	86	RAREsim
9	EAS	399	85	83	39	29	22	3	87	RAREsim
9	EAS	392	97	78	37	21	23	3	88	RAREsim
9	EAS	384	68	77	41	15	30	1	89	RAREsim
9	EAS	401	97	75	36	35	28	8	90	RAREsim
9	EAS	379	88	81	42	17	23	7	91	RAREsim
9	EAS	416	79	83	39	16	39	7	92	RAREsim
9	EAS	393	92	75	23	25	27	7	93	RAREsim
9	EAS	370	78	84	34	25	26	6	94	RAREsim
9	EAS	397	82	72	41	26	23	8	95	RAREsim
9	EAS	400	83	90	29	25	32	3	96	RAREsim
9	EAS	386	71	87	48	31	39	7	97	RAREsim
9	EAS	391	92	59	40	21	21	6	98	RAREsim
9	EAS	394	95	86	39	28	15	5	99	RAREsim
9	EAS	378	92	75	47	21	23	5	100	RAREsim
1	SAS	900	222	215	100	67	75	8	1	RAREsim
1	SAS	923	209	214	80	66	73	8	2	RAREsim
1	SAS	908	222	190	98	61	58	10	3	RAREsim
1	SAS	914	201	199	88	60	80	10	4	RAREsim
1	SAS	920	201	181	102	63	83	9	5	RAREsim
1	SAS	919	225	202	89	59	73	10	6	RAREsim
1	SAS	924	218	199	90	77	85	12	7	RAREsim
1	SAS	927	207	197	95	65	93	9	8	RAREsim
1	SAS	898	235	213	104	53	83	10	9	RAREsim
1	SAS	887	220	196	95	65	81	10	10	RAREsim
1	SAS	898	217	207	91	64	79	13	11	RAREsim
1	SAS	903	222	205	105	55	83	12	12	RAREsim
1	SAS	903	196	185	92	63	70	8	13	RAREsim
1	SAS	893	198	183	110	51	76	8	14	RAREsim
1	SAS	912	240	175	91	48	64	9	15	RAREsim
1	SAS	872	206	226	92	58	64	8	16	RAREsim
1	SAS	900	216	195	101	56	70	9	17	RAREsim
1	SAS	900	216	207	115	71	73	6	18	RAREsim
1	SAS	875	203	202	97	49	73	5	19	RAREsim
1	SAS	894	210	221	98	48	81	10	20	RAREsim
1	SAS	893	198	228	84	59	63	8	21	RAREsim
1	SAS	898	229	180	96	61	79	7	22	RAREsim
1	SAS	902	235	206	99	58	85	12	23	RAREsim
1	SAS	883	190	195	96	65	74	8	24	RAREsim
1	SAS	884	205	217	100	66	86	9	25	RAREsim
1	SAS	898	219	198	98	60	77	11	26	RAREsim
1	SAS	900	231	197	100	72	71	11	27	RAREsim
1	SAS	901	236	209	73	60	70	10	28	RAREsim
1	SAS	900	204	184	99	62	72	11	29	RAREsim
1	SAS	911	219	170	97	60	78	8	30	RAREsim
1	SAS	891	223	192	105	62	69	8	31	RAREsim
1	SAS	903	211	193	102	67	81	9	32	RAREsim
1	SAS	917	214	215	100	54	78	7	33	RAREsim
1	SAS	905	205	199	87	71	76	9	34	RAREsim
1	SAS	925	219	192	85	59	90	13	35	RAREsim
1	SAS	877	226	205	111	45	73	10	36	RAREsim
1	SAS	896	224	203	116	67	56	9	37	RAREsim
1	SAS	910	201	204	93	72	90	10	38	RAREsim
1	SAS	888	225	198	98	62	82	13	39	RAREsim
1	SAS	889	208	185	94	67	74	11	40	RAREsim
1	SAS	915	214	191	101	61	67	10	41	RAREsim
1	SAS	908	233	193	107	65	77	10	42	RAREsim
1	SAS	900	243	204	100	58	72	8	43	RAREsim
1	SAS	911	199	228	102	68	79	9	44	RAREsim
1	SAS	894	208	171	95	58	72	10	45	RAREsim
1	SAS	909	232	195	94	58	77	10	46	RAREsim
1	SAS	891	210	190	88	52	95	8	47	RAREsim
1	SAS	889	235	199	77	57	89	11	48	RAREsim
1	SAS	924	241	203	92	61	67	9	49	RAREsim
1	SAS	887	210	217	97	60	78	11	50	RAREsim
1	SAS	918	208	208	104	56	70	11	51	RAREsim
1	SAS	906	222	200	101	54	78	11	52	RAREsim
1	SAS	864	200	184	104	51	81	6	53	RAREsim
1	SAS	869	207	188	90	75	80	10	54	RAREsim
1	SAS	896	229	183	102	62	75	7	55	RAREsim
1	SAS	914	218	214	106	48	68	9	56	RAREsim
1	SAS	920	223	205	110	67	81	12	57	RAREsim
1	SAS	904	227	217	98	66	77	9	58	RAREsim
1	SAS	910	194	212	98	64	61	9	59	RAREsim
1	SAS	877	225	222	95	56	70	11	60	RAREsim
1	SAS	890	208	194	110	62	77	12	61	RAREsim
1	SAS	892	217	198	91	56	64	9	62	RAREsim
1	SAS	894	218	182	99	62	68	10	63	RAREsim
1	SAS	910	202	221	102	62	86	12	64	RAREsim
1	SAS	884	207	208	100	64	69	11	65	RAREsim
1	SAS	936	203	218	96	56	95	9	66	RAREsim
1	SAS	901	220	193	95	67	108	9	67	RAREsim
1	SAS	896	212	202	95	70	68	11	68	RAREsim
1	SAS	871	225	200	85	53	78	8	69	RAREsim
1	SAS	882	204	201	103	70	83	9	70	RAREsim
1	SAS	893	232	208	81	52	73	10	71	RAREsim
1	SAS	907	201	197	78	56	84	9	72	RAREsim
1	SAS	876	214	180	117	56	66	12	73	RAREsim
1	SAS	897	223	222	90	61	80	8	74	RAREsim
1	SAS	906	214	205	112	71	79	10	75	RAREsim
1	SAS	866	234	210	95	55	88	7	76	RAREsim
1	SAS	873	204	204	97	51	63	14	77	RAREsim
1	SAS	890	222	216	100	60	74	6	78	RAREsim
1	SAS	894	224	224	98	56	89	12	79	RAREsim
1	SAS	896	231	227	89	64	67	11	80	RAREsim
1	SAS	889	215	205	101	58	78	9	81	RAREsim
1	SAS	903	198	199	86	61	80	6	82	RAREsim
1	SAS	932	250	194	85	62	83	10	83	RAREsim
1	SAS	893	220	193	108	67	73	6	84	RAREsim
1	SAS	912	220	215	79	54	74	11	85	RAREsim
1	SAS	934	216	198	105	70	86	8	86	RAREsim
1	SAS	904	199	187	100	69	77	10	87	RAREsim
1	SAS	895	231	219	90	68	82	10	88	RAREsim
1	SAS	943	191	197	102	65	73	12	89	RAREsim
1	SAS	894	212	186	86	59	82	7	90	RAREsim
1	SAS	925	232	196	90	67	82	9	91	RAREsim
1	SAS	916	200	221	80	61	68	9	92	RAREsim
1	SAS	922	227	216	98	45	77	11	93	RAREsim
1	SAS	885	223	210	86	56	86	9	94	RAREsim
1	SAS	893	220	178	98	58	78	9	95	RAREsim
1	SAS	892	238	205	107	53	62	7	96	RAREsim
1	SAS	895	226	205	104	59	66	5	97	RAREsim
1	SAS	887	217	196	81	57	83	8	98	RAREsim
1	SAS	928	191	208	101	65	79	7	99	RAREsim
1	SAS	906	217	202	105	72	80	9	100	RAREsim
6	SAS	454	100	92	38	35	39	3	1	RAREsim
6	SAS	424	112	97	54	24	44	4	2	RAREsim
6	SAS	454	103	106	47	30	33	8	3	RAREsim
6	SAS	453	118	105	49	30	33	5	4	RAREsim
6	SAS	465	111	102	50	40	44	4	5	RAREsim
6	SAS	459	111	89	60	25	41	6	6	RAREsim
6	SAS	444	109	87	46	26	36	5	7	RAREsim
6	SAS	470	113	112	38	28	47	8	8	RAREsim
6	SAS	440	108	103	60	20	34	3	9	RAREsim
6	SAS	476	110	97	44	38	35	2	10	RAREsim
6	SAS	465	109	97	51	25	41	6	11	RAREsim
6	SAS	456	93	98	44	27	31	6	12	RAREsim
6	SAS	459	100	113	37	38	40	5	13	RAREsim
6	SAS	447	117	100	46	33	37	7	14	RAREsim
6	SAS	426	104	95	51	30	38	5	15	RAREsim
6	SAS	425	108	110	46	37	30	6	16	RAREsim
6	SAS	442	125	113	60	28	48	6	17	RAREsim
6	SAS	426	113	103	51	34	44	1	18	RAREsim
6	SAS	438	122	97	40	33	37	3	19	RAREsim
6	SAS	456	110	128	49	27	39	5	20	RAREsim
6	SAS	465	109	88	32	25	45	6	21	RAREsim
6	SAS	460	109	110	56	26	35	4	22	RAREsim
6	SAS	466	107	115	55	35	38	6	23	RAREsim
6	SAS	460	117	92	47	29	35	5	24	RAREsim
6	SAS	443	106	102	48	25	35	3	25	RAREsim
6	SAS	442	100	105	47	38	48	6	26	RAREsim
6	SAS	442	110	97	42	25	45	2	27	RAREsim
6	SAS	447	109	110	52	24	39	5	28	RAREsim
6	SAS	433	104	96	40	30	50	3	29	RAREsim
6	SAS	437	110	98	46	26	25	6	30	RAREsim
6	SAS	451	110	107	44	26	33	3	31	RAREsim
6	SAS	457	122	108	38	33	41	4	32	RAREsim
6	SAS	451	110	100	56	42	27	5	33	RAREsim
6	SAS	451	120	106	52	37	39	5	34	RAREsim
6	SAS	440	111	109	51	32	35	8	35	RAREsim
6	SAS	438	117	106	48	27	39	8	36	RAREsim
6	SAS	468	110	112	61	30	41	5	37	RAREsim
6	SAS	461	106	103	44	33	35	7	38	RAREsim
6	SAS	461	107	107	60	27	55	4	39	RAREsim
6	SAS	460	95	101	44	24	42	7	40	RAREsim
6	SAS	436	110	105	49	40	42	7	41	RAREsim
6	SAS	456	119	116	47	37	37	4	42	RAREsim
6	SAS	441	117	112	56	45	33	7	43	RAREsim
6	SAS	439	111	108	52	30	29	6	44	RAREsim
6	SAS	443	132	107	44	34	39	5	45	RAREsim
6	SAS	443	124	104	52	44	29	2	46	RAREsim
6	SAS	456	127	101	42	27	43	6	47	RAREsim
6	SAS	441	118	101	50	30	51	4	48	RAREsim
6	SAS	460	104	94	45	31	28	7	49	RAREsim
6	SAS	433	105	92	44	22	47	4	50	RAREsim
6	SAS	462	104	103	50	27	45	6	51	RAREsim
6	SAS	460	108	105	41	32	34	3	52	RAREsim
6	SAS	461	112	110	58	48	30	6	53	RAREsim
6	SAS	437	115	116	52	30	37	3	54	RAREsim
6	SAS	468	103	95	60	23	45	6	55	RAREsim
6	SAS	458	107	100	37	33	37	4	56	RAREsim
6	SAS	449	117	107	45	31	36	2	57	RAREsim
6	SAS	446	120	119	54	30	35	3	58	RAREsim
6	SAS	450	106	100	52	34	32	7	59	RAREsim
6	SAS	457	104	107	47	34	42	5	60	RAREsim
6	SAS	456	125	109	49	33	31	4	61	RAREsim
6	SAS	443	99	95	47	32	40	5	62	RAREsim
6	SAS	453	110	100	36	29	43	7	63	RAREsim
6	SAS	426	102	97	47	30	31	4	64	RAREsim
6	SAS	454	110	110	42	29	40	4	65	RAREsim
6	SAS	453	106	104	48	33	31	4	66	RAREsim
6	SAS	462	118	102	46	35	38	5	67	RAREsim
6	SAS	449	125	96	36	29	32	6	68	RAREsim
6	SAS	470	100	103	39	33	46	8	69	RAREsim
6	SAS	456	124	104	55	32	47	6	70	RAREsim
6	SAS	458	111	100	41	31	48	5	71	RAREsim
6	SAS	440	106	102	43	25	28	5	72	RAREsim
6	SAS	455	105	103	60	34	35	6	73	RAREsim
6	SAS	428	104	104	61	26	38	5	74	RAREsim
6	SAS	458	115	108	45	35	50	7	75	RAREsim
6	SAS	456	113	104	68	34	40	6	76	RAREsim
6	SAS	453	115	119	57	32	37	5	77	RAREsim
6	SAS	443	129	104	42	35	39	7	78	RAREsim
6	SAS	440	124	98	47	37	39	5	79	RAREsim
6	SAS	463	116	94	50	36	46	2	80	RAREsim
6	SAS	468	108	126	60	44	48	4	81	RAREsim
6	SAS	451	95	90	55	36	34	7	82	RAREsim
6	SAS	458	112	97	55	21	43	6	83	RAREsim
6	SAS	462	125	86	39	25	40	5	84	RAREsim
6	SAS	451	106	92	43	31	48	3	85	RAREsim
6	SAS	448	98	111	58	35	28	4	86	RAREsim
6	SAS	452	116	95	52	37	33	4	87	RAREsim
6	SAS	444	119	107	50	36	28	5	88	RAREsim
6	SAS	440	119	108	44	30	33	2	89	RAREsim
6	SAS	460	110	122	50	32	27	6	90	RAREsim
6	SAS	447	107	97	57	33	34	3	91	RAREsim
6	SAS	437	103	94	40	34	37	5	92	RAREsim
6	SAS	429	111	87	45	39	48	5	93	RAREsim
6	SAS	457	120	102	49	33	37	5	94	RAREsim
6	SAS	449	109	105	57	41	35	5	95	RAREsim
6	SAS	463	116	100	48	22	36	4	96	RAREsim
6	SAS	460	104	91	55	38	45	3	97	RAREsim
