block	Singletons	Doubletons	MAC.3.5	MAC.6.10	MAC.11.20	MAC.21.MAF0.005	MAF0.005.MAF0.01	Total	pop	N_bp	Zeros	per_rv
41	0.530454895913647	0.148804934464148	0.132613723978412	0.0593677717810332	0.0377794911333847	0.0447185813415574	0.0100231303006939	1297	SAS	15855	0	0.963762528912876
42	0.575266524520256	0.147974413646055	0.101918976545842	0.0584221748400853	0.0285714285714286	0.0426439232409382	0.00852878464818763	2345	SAS	33048	0	0.963326226012793
43	0.579154375614553	0.128810226155359	0.12291052114061	0.0629301868239921	0.0275319567354966	0.04031465093412	0.0108161258603736	1017	SAS	15918	0	0.972468043264503
44	0.561018957345972	0.135663507109005	0.136848341232227	0.0515402843601896	0.0337677725118483	0.042654028436019	0.00592417061611374	1688	SAS	23379	0	0.967417061611374
45	0.571362372567192	0.145505097312326	0.131603336422614	0.0542168674698795	0.0319740500463392	0.0417052826691381	0.00417052826691381	2158	SAS	32412	0	0.980537534754402
46	0.598639455782313	0.126745435016112	0.122448979591837	0.0533476548514143	0.033297529538131	0.0372359470103831	0.00537056928034372	2793	SAS	44412	0	0.977085571070534
47	0.544985250737463	0.132005899705015	0.117994100294985	0.0626843657817109	0.0449852507374631	0.0412979351032448	0.00811209439528024	1356	SAS	22293	0	0.952064896755162
48	0.531899641577061	0.126164874551971	0.121863799283154	0.0609318996415771	0.0508960573476702	0.0473118279569892	0.00788530465949821	1395	SAS	22182	0	0.946953405017921
49	0.57906976744186	0.115116279069767	0.117441860465116	0.0593023255813954	0.0395348837209302	0.0406976744186047	0.00581395348837209	860	SAS	13599	0	0.956976744186047
51	0.565789473684211	0.128289473684211	0.138157894736842	0.0592105263157895	0.0361842105263158	0.0394736842105263	0.0164473684210526	304	SAS	4788	0	0.983552631578947
52	0.601626016260163	0.117886178861789	0.130081300813008	0.0528455284552846	0.0203252032520325	0.0650406504065041	0	246	SAS	3900	1	0.987804878048781
53	0.551181102362205	0.118110236220472	0.118110236220472	0.0826771653543307	0.0590551181102362	0.047244094488189	0.0118110236220472	254	SAS	3243	0	0.988188976377953
54	0.665480427046263	0.128113879003559	0.0818505338078292	0.0569395017793594	0.0249110320284698	0.0284697508896797	0.00355871886120996	281	SAS	5007	0	0.98932384341637
55	0.538965291421087	0.132940406024885	0.131630648330059	0.0681074001309758	0.0333988212180747	0.0438768827766863	0.00654878847413229	1527	SAS	21141	0	0.9554682383759
56	0.562666666666667	0.112	0.168	0.048	0.0346666666666667	0.0533333333333333	0.008	375	SAS	5124	0	0.986666666666667
58	0.574776016540317	0.130254996554101	0.113714679531358	0.056512749827705	0.031013094417643	0.0578911095796003	0.00689179875947622	1451	SAS	23547	0	0.9710544452102
59	0.526648599819332	0.140018066847335	0.127371273712737	0.0596205962059621	0.043360433604336	0.0505871725383921	0.004516711833785	1107	SAS	15276	0	0.952122854561879
60	0.569857697283312	0.136481241914618	0.121604139715395	0.0598318240620957	0.0381630012936611	0.0413971539456662	0.00646830530401035	3092	SAS	45183	0	0.973803363518758
61	0.576138147566719	0.134559318232788	0.123346041713389	0.0518053375196232	0.0367795469836286	0.0428347163041041	0.0065037003812514	4459	SAS	81235	0	0.971966808701503
62	0.555293501048218	0.154088050314465	0.116352201257862	0.0573899371069182	0.0364255765199161	0.0427148846960168	0.00786163522012579	3816	SAS	54094	0	0.970125786163522
63	0.530255334032879	0.128716334382651	0.134662469394893	0.0605106680657573	0.0395243091990206	0.0570129415879678	0.0104931794333683	2859	SAS	44391	0	0.961175236096537
64	0.572570971611356	0.141143542582967	0.123550579768093	0.0547780887644942	0.033186725309876	0.0471811275489804	0.00599760095961615	2501	SAS	39693	0	0.978408636545382
65	0.535123966942149	0.136880165289256	0.121384297520661	0.0578512396694215	0.0392561983471074	0.0609504132231405	0.00671487603305785	1936	SAS	26013	0	0.958161157024793
66	0.583827493261456	0.1455525606469	0.120215633423181	0.0574123989218329	0.0320754716981132	0.0366576819407008	0.00619946091644205	3710	SAS	54678	0	0.981940700808625
67	0.537965072133637	0.143507972665148	0.113135914958238	0.0634016704631739	0.0455580865603645	0.0501138952164009	0.00531511009870919	2634	SAS	28399	0	0.958997722095672
68	0.55178492728074	0.146760687527545	0.122520934332305	0.0515645658880564	0.0365799911855443	0.0480387836051124	0.00617011899515205	2269	SAS	38463	0	0.963420008814456
69	0.50402144772118	0.138069705093834	0.136729222520107	0.0616621983914209	0.0536193029490617	0.0563002680965147	0.00938337801608579	746	SAS	10323	0	0.959785522788204
70	0.55467869222097	0.153325817361894	0.103720405862458	0.0574971815107103	0.0338218714768884	0.0586245772266065	0.00676437429537768	887	SAS	12993	0	0.968432919954904
71	0.57412908452606	0.137726167971915	0.11990278152849	0.0569808263570078	0.0342965163381042	0.0469889278963003	0.00810153929246557	3703	SAS	55181	0	0.978125843910343
72	0.550065019505852	0.133940182054616	0.1222366710013	0.0598179453836151	0.0403120936280884	0.0494148244473342	0.00130039011703511	769	SAS	11916	0	0.957087126137841
73	0.606089438629876	0.137012369172217	0.101807802093245	0.0485252140818268	0.0323501427212179	0.0466222645099905	0.00666032350142721	1051	SAS	19065	0	0.9790675547098
74	0.544897959183673	0.155102040816327	0.134013605442177	0.0537414965986395	0.0374149659863946	0.045578231292517	0.0102040816326531	1470	SAS	19599	0	0.980952380952381
75	0.552670623145401	0.131305637982196	0.10459940652819	0.0578635014836795	0.0445103857566766	0.0637982195845697	0.00667655786350148	1348	SAS	19220	0	0.961424332344214
76	0.525114155251142	0.159165035877365	0.12133072407045	0.0743639921722113	0.0378343118069145	0.0410958904109589	0.0045662100456621	1533	SAS	27204	0	0.963470319634703
77	0.522868435911914	0.142857142857143	0.128740824392998	0.0598531902879729	0.0451722190852626	0.0581592320722756	0.0062111801242236	1771	SAS	26076	0	0.96386222473179
78	0.568404749612803	0.129581827568405	0.116675271037687	0.0562725864739288	0.0376871450696954	0.0490449148167269	0.00929272070211667	1937	SAS	29892	0	0.966959215281363
79	0.54839617332583	0.144907146876759	0.126336522228475	0.0585256049521666	0.0391108610016882	0.0481148002250985	0.00815981992121553	3554	SAS	51234	0	0.973550928531232
80	0.548461538461538	0.152307692307692	0.13	0.0569230769230769	0.0415384615384615	0.0446153846153846	0.00461538461538462	1300	SAS	18402	0	0.978461538461538
81	0.575807787903894	0.135874067937034	0.110190555095278	0.0588235294117647	0.0339685169842585	0.0555095277547639	0.00828500414250207	1207	SAS	18270	0	0.978458989229495
82	0.555555555555556	0.129326047358834	0.107468123861566	0.0692167577413479	0.0327868852459016	0.058287795992714	0.00364298724954463	549	SAS	6609	0	0.956284153005465
83	0.53125	0.130859375	0.125	0.087890625	0.044921875	0.04296875	0.00390625	512	SAS	7302	0	0.966796875
84	0.5470737913486	0.124681933842239	0.132315521628499	0.0636132315521628	0.0458015267175573	0.0381679389312977	0.0101781170483461	393	SAS	5775	0	0.961832061068702
85	0.501771793054571	0.137491141034727	0.14103472714387	0.0616583982990787	0.040396881644224	0.0552799433026223	0.00992204110559887	1411	SAS	19972	0	0.947554925584692
86	0.56875	0.145138888888889	0.10625	0.0520833333333333	0.0375	0.0465277777777778	0.00625	1440	SAS	23553	0	0.9625
87	0.56378132118451	0.132118451025057	0.120728929384966	0.0523917995444191	0.0330296127562642	0.0455580865603645	0.00455580865603645	878	SAS	14607	0	0.952164009111617
88	0.564336372847011	0.130699088145897	0.115501519756839	0.0699088145896656	0.0374873353596758	0.0516717325227964	0.00101317122593718	987	SAS	14055	0	0.970618034447822
89	0.540625	0.1265625	0.1296875	0.04375	0.040625	0.059375	0.0046875	640	SAS	11045	0	0.9453125
90	0.540965207631874	0.118967452300786	0.11672278338945	0.0707070707070707	0.0482603815937149	0.0527497194163861	0.0112233445566779	891	SAS	13677	0	0.95959595959596
91	0.560175054704595	0.140043763676149	0.140043763676149	0.0525164113785558	0.0218818380743982	0.0350109409190372	0	457	SAS	7245	1	0.949671772428884
93	0.580536912751678	0.154362416107383	0.11744966442953	0.0704697986577181	0.0134228187919463	0.0436241610738255	0.00671140939597315	298	SAS	3183	0	0.986577181208054
94	0.555555555555556	0.119496855345912	0.129979035639413	0.0691823899371069	0.0230607966457023	0.0545073375262055	0.0125786163522013	477	SAS	8316	0	0.964360587002096
95	0.509331727874774	0.127031908488862	0.128838049367851	0.0644190246839254	0.0397350993377483	0.0547862733293197	0.0120409391932571	1661	SAS	19743	0	0.936183022275737
96	0.517560073937153	0.136783733826248	0.132162661737523	0.0637707948243993	0.0304990757855823	0.0573012939001848	0.00739371534195933	1082	SAS	11457	0	0.94547134935305
97	0.395145631067961	0.148543689320388	0.166990291262136	0.0718446601941748	0.0388349514563107	0.0660194174757282	0.016504854368932	1030	SAS	12291	0	0.903883495145631
98	0.529714285714286	0.129142857142857	0.129142857142857	0.06	0.0497142857142857	0.0491428571428571	0.0102857142857143	1750	SAS	21456	0	0.957142857142857
99	0.559785261102977	0.141532454856027	0.126403123474866	0.0546608101512933	0.0351390922401171	0.0439238653001464	0.00732064421669107	2049	SAS	28687	0	0.968765251342118
100	0.55863539445629	0.127931769722815	0.127221037668799	0.0611229566453447	0.0284292821606254	0.0483297796730633	0.00497512437810945	1407	SAS	24246	0	0.956645344705046
101	0.55	0.150961538461538	0.115384615384615	0.0480769230769231	0.0394230769230769	0.0394230769230769	0.00673076923076923	1040	SAS	13068	0	0.95
102	0.543889845094664	0.135111876075731	0.111015490533563	0.0636833046471601	0.0370051635111876	0.0550774526678141	0.0103270223752151	1162	SAS	17673	0	0.956110154905336
103	0.549141965678627	0.152886115444618	0.113884555382215	0.0546021840873635	0.0421216848673947	0.0530421216848674	0.0078003120124805	641	SAS	9383	0	0.973478939157566
104	0.543046357615894	0.163355408388521	0.11037527593819	0.0596026490066225	0.0507726269315673	0.033112582781457	0.00441501103752759	453	SAS	7602	0	0.964679911699779
105	0.565346829413516	0.145281333730277	0.107174754391188	0.0589461149151533	0.0395951175945222	0.047037808871688	0.00714498362607919	3359	SAS	57348	0	0.970526942542423
106	0.56377835626627	0.132391223503161	0.12755671253254	0.0524358497582744	0.0479732242469319	0.0449981405727036	0.00780959464484939	2689	SAS	37572	0	0.97694310152473
