block	Singletons	Doubletons	MAC.3.5	MAC.6.10	MAC.11.20	MAC.21.MAF0.005	MAF0.005.MAF0.01	Total	pop	N_bp	Zeros	per_rv	alpha	beta	b	N	Fitted_singletons	Fitted_doubletons	Fitted_MAC3_5	Fitted_MAC6_10	Fitted_MAC11_20	Fitted_MAC21_MAF005	Fitted_MAF005_MAF01	bias_singletons	bias_doubletons	bias_MAC3_5	bias_MAC6_10	bias_MAC11_20	bias_21.MAF005	bias_MAF005_MAF01	check
106	0.590212264150943	0.123820754716981	0.11438679245283	0.0495283018867925	0.0341981132075472	0.0436320754716981	0.00943396226415094	1696	EAS	37572	0	0.965212264150943	-0.385568454702599	1.62053094113157	0.26796039204289	9197	0.590005194523764	0.123301497116886	0.112337235073719	0.0539074238407899	0.0356415507790105	0.0407879061731878	0.00923145664358546	0.000207069627179646	0.000519257600094941	0.00204955737911161	-0.00437912195399745	-0.00144343757146331	0.00284416929851031	0.000202505620565483	1.23165366794353e-15
0	0.477331052181352	0.162532078699743	0.159110350727117	0.0744225834046193	0.0444824636441403	0.058169375534645	0.0076988879384089	1169	NFE	8490	1	0.983746792130026	0.241130690572408	1.85898857089264	0.715441693310044	56885	0.478815893439329	0.159609875201345	0.162050175069561	0.0769333842172903	0.04674113775069	0.0579887591434861	0.00160756730832234	-0.0014848412579776	0.00292220349839795	-0.00293982434244414	-0.00251080081267092	-0.00225867410654972	0.000180616391158898	0.00609132063008656	1.02001740387436e-15
1	0.500473933649289	0.162559241706161	0.157345971563981	0.0682464454976303	0.0407582938388626	0.0421800947867299	0.00663507109004739	2110	NFE	13239	0	0.978199052132701	0.299499091995972	1.97223475270457	0.840883133406633	56885	0.501582873204819	0.162745876249828	0.158570656030571	0.0707256370365085	0.0402680788698727	0.0434166837797549	0.000889246961344847	-0.00110893955552971	-0.000186634543666353	-0.00122468446658985	-0.0024791915388782	0.000490214968989836	-0.00123658899302504	0.00574582412870255	3.22745302705485e-15
2	0.513213530655391	0.179175475687104	0.152219873150106	0.0623678646934461	0.0290697674418605	0.0417547568710359	0.00211416490486258	1892	NFE	11037	0	0.979915433403805	0.416066852812176	2.09848132586076	1.06924033876562	56885	0.515262922194627	0.167930029239429	0.159417353363574	0.0673224249458329	0.0359227261784685	0.0335717017984642	0.000488275683410369	-0.00204939153923578	0.0112454464476744	-0.00719748021346836	-0.00495456025238684	-0.006852958736608	0.00818305507257174	0.00162588922145221	-6.68302219120065e-16
3	0.532409294741133	0.161434977578475	0.153077863840196	0.0656339176518549	0.0291479820627803	0.0332246229107216	0.00203832042397065	4906	NFE	28833	0	0.976966979209132	0.298624274974548	2.06754717884694	0.913291006119054	56885	0.532079658162378	0.163401884271311	0.151287723176573	0.0632572301626572	0.0339063132550971	0.0325217305794929	0.000512439601625682	0.00032963657875551	-0.00196690669283528	0.00179014066362235	0.00237668748919766	-0.00475833119231685	0.000702892331228666	0.00152588082234497	-2.98762750650106e-15
4	0.56530408773679	0.152542372881356	0.152542372881356	0.0568295114656032	0.028913260219342	0.036889332003988	0.00299102691924227	1003	NFE	6117	0	0.996011964107677	0.11391812084117	1.98173852177416	0.698736556160129	56885	0.564238267186495	0.158516229008332	0.143463710791971	0.0605428571279253	0.0334808156237575	0.0350760872357735	0.000693997133425746	0.00106582055029503	-0.00597385612697623	0.00907866208938538	-0.00371334566232215	-0.00456755540441556	0.00181324476821454	0.00229702978581653	-2.4754504002189e-15
5	0.551484523057486	0.152242577384713	0.152874289324068	0.0644346178142767	0.0284270372710044	0.0375868603916614	0.00379027163613392	3166	NFE	22692	0	0.990840176879343	0.134655081678073	1.96806739802771	0.70595424374573	56885	0.550555079862124	0.158722107309438	0.145937031511651	0.0625310216391652	0.0349775870293927	0.0373494801309618	0.000767869396610447	0.000929443195361368	-0.00647952992472542	0.00693725781241702	0.00190359617511146	-0.00655054975838824	0.000237380260699603	0.00302240223952348	-7.23379689482329e-16
6	0.526162790697674	0.163759689922481	0.166182170542636	0.059593023255814	0.0300387596899225	0.0368217054263566	0.00436046511627907	2064	NFE	13917	0	0.986918604651163	0.386241805478141	2.09743949741029	1.04257940291471	56885	0.525545639304288	0.168219343836305	0.158153026919009	0.0663228987615889	0.0352788397275801	0.0329194072756918	0.000479448826698264	0.00061715139338625	-0.00445965391382461	0.00802914362362639	-0.00672987550577494	-0.0052400800376576	0.00390229815066479	0.00388101628958081	1.08680425769947e-15
7	0.539743899492631	0.15825078521382	0.161391640492873	0.0596762503020053	0.0294757187726504	0.0359990335829911	0.00241604252234839	4139	NFE	27279	0	0.986953370379319	0.279243718555557	2.05521384874902	0.893289620287932	56885	0.538493416939515	0.164306880096436	0.152055331975434	0.0637824210909294	0.0343705602749089	0.0334006864891195	0.0005440735129742	0.00125048255311633	-0.00605609488261602	0.00933630851743886	-0.00410617078892408	-0.0048948415022585	0.00259834709387156	0.00187196900937419	2.33493779866478e-15
9	0.503904216553878	0.152524726704841	0.163977095262884	0.0760020822488287	0.045288912024987	0.0406038521603332	0.00156168662155128	1921	NFE	12777	0	0.983862571577304	0.267887193537637	1.94417130552065	0.797516278767084	56885	0.502728124889168	0.16231196688819	0.158794891285489	0.0716123935958911	0.0413458189446063	0.046052809656083	0.00101656631787973	0.00117609166471067	-0.00978724018334831	0.00518220397739472	0.00438968865293765	0.00394309308038068	-0.00544895749574984	0.000545120303671545	-2.89048299184635e-15
10	0.541867179980751	0.181905678537055	0.149181905678537	0.0490856592877767	0.0298363811357074	0.0356111645813282	0.00192492781520693	1039	NFE	6936	0	0.989412897016362	0.450757101009175	2.20738863050216	1.23762340534989	56885	0.54435999249926	0.171100596979508	0.155534914296671	0.0616985285118648	0.0309008256930621	0.0255439724449609	0.000274066591041774	-0.00249281251850964	0.0108050815575465	-0.00635300861813357	-0.0126128692240881	-0.00106444455735473	0.0100671921363673	0.00165086122416516	-7.07355181372993e-15
11	0.505454545454545	0.15030303030303	0.168484848484848	0.0715151515151515	0.0351515151515151	0.0557575757575758	0.00242424242424242	825	NFE	5820	0	0.989090909090909	0.171478896399902	1.86911518233108	0.676780666255013	56885	0.503471977409519	0.158859398788058	0.156523373773721	0.0725368428364828	0.043430889044346	0.0528466035922294	0.00142182364654932	0.00198256804502628	-0.00855636848502808	0.0119614747111277	-0.00102169132133131	-0.00827937389283086	0.00291097216534635	0.0010024187776931	3.18690386580389e-15
12	0.535321821036107	0.160125588697017	0.150706436420722	0.0612244897959184	0.0353218210361068	0.043171114599686	0.00470957613814757	1274	NFE	8133	0	0.990580847723705	0.154312228594853	1.94256572642834	0.708128953760454	56885	0.535852488918652	0.159455094306805	0.149840477338748	0.0656986646096185	0.0374481857198414	0.041373351631042	0.00091258519900018	-0.000530667882545188	0.000670494390212661	0.000865959081973899	-0.00447417481370015	-0.00212636468373467	0.00179776296864403	0.00379699093914739	-2.03179487123784e-15
13	0.487971130713713	0.160384923817161	0.17682437850842	0.0805934242181235	0.0332798716920609	0.0425020048115477	0.00360866078588613	2494	NFE	15207	0	0.985164394546913	0.48162380809171	2.0426458961974	1.08543633903112	56885	0.486236087539186	0.169550312623714	0.169194027411533	0.0753348429125517	0.0419585353174263	0.042172263005035	0.000718325737464763	0.00173504317452722	-0.00916538880655238	0.00763035109688742	0.0052585813055718	-0.00867866362536533	0.000329741806512712	0.00289033504842136	2.80895098847544e-15
14	0.543251533742331	0.147546012269939	0.156748466257669	0.0631901840490798	0.0334355828220859	0.0374233128834356	0.00337423312883436	3260	NFE	23175	0	0.984969325153374	0.132463990024931	1.9507457067871	0.690680094437268	56885	0.541862468227321	0.157656675139258	0.146252291170267	0.0633915641974551	0.0358464437504985	0.0391168783012578	0.000843004367314673	0.00138906551500984	-0.0101106628693197	0.0104961750874021	-0.000201380148375341	-0.00241086092841258	-0.00169356541782222	0.00253122876151968	1.74036132727373e-15
15	0.479504289799809	0.164601207499206	0.171909755322529	0.0746742929774388	0.0428979980934223	0.0473466793771846	0.00254210359072132	3147	NFE	20241	0	0.983476326660311	0.433853962323429	1.99073136194889	0.981923108002428	56885	0.479201563593909	0.167135564646858	0.168655559115522	0.0767989080841072	0.0439251119525328	0.046841746618811	0.000917872648565806	0.000302726205900328	-0.00253435714765243	0.00325419620700718	-0.00212461510666841	-0.00102711385911045	0.00050493275837362	0.00162423094215552	5.34836931687099e-15
16	0.535714285714286	0.160714285714286	0.152950310559006	0.0566770186335404	0.0399844720496894	0.0388198757763975	0.00232919254658385	2576	NFE	16890	0	0.987189440993789	0.200526082097581	1.98469536137022	0.770313866957321	56885	0.535968504951639	0.161011508777518	0.150389361647123	0.0648315477913876	0.036177332575463	0.0380611651030647	0.000750020147595243	-0.000254219237353026	-0.000297223063232765	0.00256094891188346	-0.00815452915784721	0.00380713947422644	0.000758710673332816	0.00157917239898861	-1.67400815431762e-15
18	0.514763522341259	0.169323229683825	0.160700287431408	0.0674157303370786	0.0342304677292919	0.0363208779723021	0.00287431408413901	3827	NFE	25321	0	0.985628429579305	0.411662965814343	2.085116684995	1.05722903632616	56885	0.515184076666674	0.168653101010988	0.160963467005525	0.0685006009162101	0.0368372652736892	0.0349622701427244	0.000527648563502465	-0.000420554325414435	0.000670128672837361	-0.00026317957411659	-0.00108487057913145	-0.00260679754439733	0.00135860782957767	0.00234666552063655	-8.227793446558e-15
19	0.516215015548645	0.171923589515771	0.158151932474456	0.0644158151932474	0.0306530430919591	0.0368725011106175	0.00266548200799645	2251	NFE	16731	0	0.980897378942692	0.427826095349491	2.11133850243182	1.09660962517672	56885	0.51698757492907	0.168549456071087	0.159593260670054	0.0670297114384204	0.0355336531302672	0.0327439801748002	0.000459742528986352	-0.000772559380425419	0.00337413344468335	-0.00144132819559833	-0.002613896245173	-0.00488061003830804	0.0041285209358173	0.00220573947901009	5.95053520346944e-15
20	0.539154539154539	0.153153153153153	0.151074151074151	0.0637560637560638	0.0277200277200277	0.0464310464310464	0.00277200277200277	1443	NFE	10314	0	0.984060984060984	0.0920005220217952	1.90960566786374	0.636829023786243	56885	0.538309798461511	0.155552229451584	0.145418826451349	0.0641782808799759	0.0370808582493961	0.0424989047537347	0.00102208581343591	0.000844740693027979	-0.00239907629843111	0.00565532462280185	-0.000422217123912133	-0.0093608305293684	0.00393214167731173	0.00174991695856686	-3.21964677141295e-15
21	0.544186046511628	0.162790697674419	0.12906976744186	0.0604651162790698	0.0255813953488372	0.05	0.00465116279069767	860	NFE	6921	0	0.976744186046512	0.0117301135899333	1.87498117215872	0.557860503113954	56885	0.545794859077834	0.150431266015886	0.138997390617339	0.0615298693812497	0.0360019537225344	0.0428612880150861	0.00112755921658437	-0.0016088125662056	0.0123594316585326	-0.00992762317547827	-0.00106475310217989	-0.0104205583736972	0.0071387119849139	0.0035236035741133	-1.0768295977126e-15
22	0.576923076923077	0.126550868486352	0.120347394540943	0.0694789081885856	0.0272952853598015	0.043424317617866	0.00992555831265509	806	NFE	8175	0	0.97394540942928	-0.247818599928519	1.72964568985358	0.353143434510501	56885	0.577922011107485	0.13385840784178	0.120995781050236	0.055492373448467	0.034637107326937	0.0491601954289706	0.00187953322540425	-0.000998934184408551	-0.00730753935542783	-0.000648386509292595	0.0139865347401186	-0.00734182196713547	-0.00573587781110459	0.00804602508725084	3.81639164714898e-16
24	0.515375153751538	0.138991389913899	0.174661746617466	0.0590405904059041	0.028290282902829	0.0541205412054121	0.002460024600246	813	NFE	6033	0	0.972939729397294	0.12644213458129	1.88000282203489	0.6399253733951	56885	0.511583439247563	0.154931489460027	0.149240004268486	0.0678571612910125	0.0401299811376351	0.0479470877118222	0.00125056628074365	0.00379171450397442	-0.0159400995461278	0.0254217423489799	-0.00881657088510841	-0.0118396982348061	0.00617345349358986	0.00120945831950235	4.2335926431214e-15
25	0.552738336713996	0.169371196754564	0.142663962136579	0.0578093306288032	0.0294117647058824	0.035158891142664	0.00270453008789723	2958	NFE	22178	0	0.989858012170385	0.239293926691158	2.06648234539065	0.863177740368994	56885	0.554060439314183	0.16315553833521	0.147877887025818	0.0608988740891821	0.0324163150743363	0.0309611171942815	0.000487841137376339	-0.00132210260018728	0.00621565841935387	-0.00521392488923939	-0.00308954346037887	-0.00300455036845399	0.00419777394838246	0.00221668895052089	-2.30414645696619e-15
26	0.510829723425525	0.165611462845718	0.158280573142286	0.0616461179606798	0.0339886704431856	0.044651782739087	0.00366544485171609	3001	NFE	23505	0	0.978673775408197	0.298390766451191	1.99991491186573	0.861968590766965	56885	0.511317025325787	0.163182828736027	0.156605358719415	0.068536785533257	0.0383396152432526	0.0399338888484097	0.000758273002049832	-0.000487301900261916	0.00242863410969146	0.00167521442287058	-0.00689066757257725	-0.00435094480006696	0.00471789389067728	0.00290717184966626	-5.46437894932694e-16
27	0.551272166538165	0.156900539707016	0.143407864302236	0.0558982266769468	0.0323824209714726	0.0404780262143408	0.00192752505782575	2594	NFE	19620	0	0.982266769468003	0.0937722404767804	1.95016285671844	0.656675291614945	56885	0.551362071016172	0.155412521537096	0.142063001536119	0.0609605510225242	0.0343182299591203	0.0373457007972446	0.000804693599727679	-8.99044780072744e-05	0.00148801816991978	0.00134486276611673	-0.00506232434557742	-0.00193580898764766	0.00313232541709619	0.00112283145809807	-1.58727198051878e-15
28	0.589072943911654	0.145742516710259	0.125254286544609	0.0508573089218251	0.026445800639349	0.0364719558267945	0.0036326649229875	6882	NFE	47499	0	0.977477477477477	-0.0857514182826711	1.90436640542126	0.496909324865033	56885	0.589420171829134	0.14429423931802	0.125724740847291	0.0530164799558768	0.0300600744320465	0.0341355908277003	0.000826180267410642	-0.000347227917480875	0.00144827739223863	-0.000470454302681611	-0.00215917103405174	-0.00361427379269749	0.00233636499909424	0.00280648465557686	-1.98799310346942e-15
29	0.555795536357091	0.146148308135349	0.138948884089273	0.0568754499640029	0.0381569474442045	0.0417566594672426	0.00215982721382289	1389	NFE	10443	0	0.979841612670986	-0.0312687989204861	1.86019026354226	0.523830992797127	56885	0.555719581343051	0.14857593371339	0.13607675634724	0.0601721020483008	0.0353621321143072	0.0427666812021636	0.00116842590253501	7.59550140401188e-05	-0.0024276255780408	0.00287212774203258	-0.00329665208429796	0.00279481532989731	-0.00101002173492098	0.000991401311287884	-1.84856470408779e-15
30	0.554900308901994	0.155012636899747	0.139286717214266	0.0600954787980904	0.0370682392586352	0.0387531592249368	0.002808199943836	3561	NFE	27474	0	0.987924740241505	0.0501820953652848	1.9164429447116	0.610186176064451	56885	0.555533116344082	0.154145180049092	0.141191880655693	0.0613168690821003	0.035089034423954	0.0397127895368172	0.00093587014976951	-0.000632807442087713	0.000867456850655174	-0.00190516344142766	-0.00122139028400987	0.00197920483468118	-0.000959630311880386	0.00187232979406649	-2.78358065763928e-15
31	0.550058892815077	0.165161628059155	0.149587750294464	0.0549666274047899	0.0295772804606727	0.0359900536578982	0.00209396675827771	7641	NFE	57595	0	0.987436199450334	0.247364155156058	2.06577450456817	0.868854214309046	56885	0.550359520060745	0.163105597541043	0.148336846272467	0.0612513687076607	0.0326526179379286	0.0312368943871453	0.000493354543346075	-0.000300627245668261	0.00205603051811171	0.00125090402199735	-0.00628474130287075	-0.00307533747725594	0.00475315927075288	0.00160061221493164	-1.37975568470505e-15
32	0.533298511360669	0.167928963175764	0.150953251501698	0.0639853747714808	0.0266388090885349	0.0415252024027161	0.00496213110472708	3829	NFE	26001	0	0.989292243405589	0.258559957724297	2.02180378288857	0.850445179076756	56885	0.534220899518973	0.163782768246579	0.153154157572859	0.0653601410816372	0.0358806969177896	0.0362467204011934	0.000646859666559919	-0.000922388158304144	0.00414619492918525	-0.00220090607116125	-0.00137476631015643	-0.0092418878292547	0.00527848200152271	0.00431527143816716	-1.39558503642334e-15
33	0.571208729714605	0.151371012870733	0.134862898712927	0.0574986010072748	0.029658645775042	0.0388919977616116	0.00335758254057079	7148	NFE	58758	0	0.986849468382764	-0.00919778735062612	1.91046283738452	0.561494794368304	56885	0.571495063264204	0.150682783336428	0.135181206869398	0.0579997726868168	0.0330735663967429	0.0375207958588136	0.000896279970359453	-0.000286333549598616	0.000688229534304918	-0.000318308156471575	-0.000501171679542042	-0.00341492062170095	0.00137120190279804	0.00246130257021134	1.10762093941119e-15
34	0.580688183515604	0.158975726860496	0.136569751933849	0.0493464923979728	0.0320085356094959	0.0293411576420379	0.00186716457722059	3749	NFE	31911	0	0.988797012536676	0.123173088627909	2.05297341578164	0.737832551182946	56885	0.581288993011997	0.157277093931765	0.137257362274564	0.0552442885210831	0.0292156507079375	0.0280572974461766	0.000456326643152695	-0.000600809496392407	0.00169863292873124	-0.000687610340715461	-0.0058977961231103	0.00279288490155837	0.00128386019586128	0.0014108379340679	6.06719535722888e-16
35	0.551378446115288	0.169172932330827	0.134085213032581	0.0601503759398496	0.025062656641604	0.0476190476190476	0.0012531328320802	798	NFE	5943	0	0.988721804511278	0.0884459016549628	1.93923347330861	0.651391116896046	56885	0.552668559847878	0.156181618362081	0.143357424670323	0.0619019482128959	0.0350717771729377	0.0386820493119946	0.000858426933171552	-0.00129011373258936	0.0129913139687461	-0.00927221163774142	-0.00175157227304629	-0.0100091205313337	0.00893699830705302	0.000394705898908648	-2.93775420656672e-15
36	0.548048048048048	0.161561561561562	0.150750750750751	0.0561561561561562	0.0309309309309309	0.0399399399399399	0.0039039039039039	3330	NFE	25500	0	0.991291291291291	0.180450296916109	1.99817603674627	0.763776978298362	56885	0.54828020266931	0.160876154553915	0.148030277678453	0.0628856635562897	0.0347026775482766	0.0358363949926063	0.000679920292437118	-0.000232154621261471	0.000685407007646521	0.00272047307229739	-0.00672950740013356	-0.00377174661734563	0.00410354494733364	0.00322398361146679	3.66980751342894e-15
37	0.523076923076923	0.16646942800789	0.157396449704142	0.06232741617357	0.0347140039447732	0.0362919132149901	0.00355029585798817	2535	NFE	19029	0	0.983826429980276	0.344012616364961	2.06403268100379	0.963836602696158	56885	0.523569951321874	0.166109319150416	0.156587549911174	0.0664137565948351	0.0358832600361244	0.0347090772147587	0.000553515751091071	-0.000493028244950455	0.000360108857473812	0.000808899792967666	-0.00408634042126504	-0.00116925609135125	0.00158283600023144	0.00299678010689709	3.26301485831237e-15
38	0.539531648504521	0.158126594018085	0.153489450498493	0.0658474379782054	0.0292140041734292	0.0361697194528171	0.00370971481567355	4313	NFE	32334	0	0.986088569441224	0.222193707213482	2.01310415071565	0.807444303928715	56885	0.539126391765085	0.161809667647759	0.150006255951979	0.0637815569347402	0.0350474158745818	0.0356664892551465	0.000650792011933127	0.000405256739436033	-0.00368307362967421	0.00348319454651408	0.00206588104346525	-0.00583341170115258	0.000503230197670568	0.00305892280374042	-4.46257614195034e-16
39	0.513724035608309	0.148738872403561	0.158011869436202	0.0641691394658754	0.0419139465875371	0.0437685459940653	0.00445103857566766	2696	NFE	17358	0	0.974777448071217	0.156134362492116	1.90405764618125	0.676372529101419	56885	0.513114759437328	0.156620267735249	0.15048527885719	0.0678034545064245	0.039624108982905	0.0460033851668807	0.00112619338523702	0.000609276170980833	-0.00788139533168788	0.00752659057901151	-0.0036343150405491	0.00228983760463213	-0.00223483917281542	0.00332484519043064	2.69879604775092e-15
40	0.549411162314388	0.161290322580645	0.160266257040451	0.0593958013312852	0.0296979006656426	0.0307219662058372	0.00153609831029186	1953	NFE	16486	0	0.992319508448541	0.324052397060111	2.11291161363436	0.992079417069217	56885	0.548241094538369	0.166994124612808	0.152350456525947	0.0622039445082225	0.032507102239954	0.0296110731361367	0.000411712887102116	0.00117006777601869	-0.00570380203216292	0.00791580051450377	-0.00280814317693728	-0.00280920157431142	0.00111089306970047	0.00112438542318974	1.05514555426289e-15
41	0.491851232762223	0.144588382783117	0.177601337233598	0.0710405348934392	0.0417885499373172	0.0518178019222733	0.00459674049310489	2393	NFE	15855	0	0.983284580025073	0.251784738632991	1.89558691331998	0.7489466742953	56885	0.489299716070162	0.160770207619794	0.16058513137458	0.074553203722437	0.0443076135545566	0.0524496803016972	0.00131902738184721	0.00255151669206111	-0.016181824836677	0.0170162058590177	-0.00351266882899776	-0.00251906361723946	-0.000631878379423904	0.00327771311125768	-1.56688897967605e-15
42	0.529058116232465	0.158316633266533	0.154753952349143	0.0610109107103095	0.0325094633711868	0.0429748385660209	0.00222667557336896	4491	NFE	33048	0	0.980850590069027	0.192963984796369	1.96724247309513	0.747956215975582	56885	0.528605445038715	0.159582228573501	0.150071405816474	0.0653470446091597	0.0368392617539248	0.0395872965156706	0.000817907761580382	0.000452671193749699	-0.00126559530696779	0.0046825465326685	-0.00433613389885024	-0.00432979838273796	0.00338754205035034	0.00140876781178858	1.12301661026049e-15
43	0.572371762315896	0.152361604875571	0.133062468257999	0.0589131538852209	0.0233621127475876	0.04266124936516	0.00253936008125952	1969	NFE	15918	0	0.985271711528695	-0.0266922118078886	1.89979580907265	0.543674188648325	56885	0.572349013544564	0.149461320249258	0.133950143899901	0.0576328608039922	0.0330216711329152	0.0379249936661852	0.000931708231876948	2.27487713322372e-05	0.00290028462631342	-0.00088767564190223	0.00128029308122869	-0.00965955838532757	0.00473625569897478	0.00160765184938257	1.90299165314656e-15
44	0.537574056750857	0.159962581852198	0.151231680698472	0.0617399438727783	0.032429061428126	0.0374181478016838	0.00374181478016838	3207	NFE	23379	0	0.984097287184284	0.211082024189626	2.00329753123071	0.789196466840821	56885	0.537729359019569	0.161004894757082	0.149442905737916	0.0637824850965383	0.0352183857187319	0.0362402882553941	0.000678968599050561	-0.000155302268711743	-0.00104231290488413	0.0017887749605561	-0.00204254122376001	-0.00278932429060588	0.00117785954628972	0.00306284618111782	1.87783816274489e-15
45	0.571428571428571	0.152823920265781	0.146416706217371	0.0550545799715235	0.0249169435215947	0.0355956336022781	0.00427147603227337	4214	NFE	32412	0	0.990507831039392	0.097335779218256	1.9958249442373	0.687117564940488	56885	0.570847877750786	0.156688852824982	0.13975809760693	0.0581305366592837	0.0317885205755854	0.0326724930613725	0.000621452560456823	0.000580693677785793	-0.00386493255920084	0.00665860861044085	-0.00307595668776019	-0.00687157705399074	0.00292314054090562	0.00365002347181655	-2.96117297349241e-15
46	0.563846286403584	0.161123556780975	0.147165259348613	0.0566948130277443	0.026365672927796	0.0329140099948303	0.00206789591590557	5803	NFE	44412	0	0.990177494399449	0.20565405738617	2.06771934287397	0.829768057227581	56885	0.563651853530576	0.161665664278599	0.144568867220359	0.0589400725940178	0.0312124048074968	0.0296734707200103	0.000465161248390579	0.000194432873008021	-0.000542107497623928	0.00259639212825422	-0.00224525956627349	-0.00484673187970079	0.00324053927481996	0.00160273466751499	-1.02565525517129e-15
47	0.581952767007402	0.140641522735284	0.123722241804723	0.0595699682763483	0.0281988015509341	0.0408882622488544	0.00246739513570673	2837	NFE	22293	0	0.977440958759253	-0.151410702845875	1.82399956843549	0.431435916617309	56885	0.582065602332878	0.140669343277457	0.12508068464335	0.0549224445226558	0.0325700007683082	0.0409080723817604	0.00122481083284371	-0.000112835325475458	-2.78205421728461e-05	-0.00135844283862663	0.00464752375369242	-0.00437119921737414	-1.9810132905973e-05	0.00124258430286302	4.00721122950642e-16
48	0.582931865106676	0.149002064693737	0.112869924294563	0.0505849965588438	0.02856159669649	0.0512732278045423	0.00447350309704061	2906	NFE	22182	0	0.979697178251893	-0.212007212543045	1.76938861612211	0.383186348574699	56885	0.584120428085101	0.137049331374587	0.122739532762764	0.0551826084397445	0.0336846765956339	0.0453555502967049	0.00156505069735728	-0.00118856297842473	0.0119527333191497	-0.00986960846820105	-0.00459761188090078	-0.00512307989914388	0.00591767750783743	0.00290845239968333	1.30104260698261e-17
49	0.594441293250142	0.137833238797504	0.124220079410096	0.0510493477027794	0.0306296086216676	0.0402722631877482	0.0022688598979013	1763	NFE	13599	0	0.980714690867839	-0.181941741437963	1.82087648756197	0.412295980447734	56885	0.594317118432134	0.138833850697893	0.121996334116403	0.0532257931474899	0.031509817898042	0.0396366268676816	0.00119514970819674	0.000124174818007416	-0.00100061190038905	0.00222374529369297	-0.00217644544471057	-0.000880209276374357	0.000635636320066559	0.00107371018970456	-2.46504205936304e-15
51	0.587349397590361	0.150602409638554	0.158132530120482	0.0436746987951807	0.0135542168674699	0.0346385542168675	0.00451807228915663	664	NFE	4788	0	0.992469879518072	0.184021360143399	2.11240036330933	0.835813886953024	56885	0.584985187558051	0.160495634044914	0.138879361667898	0.0545682765168046	0.028004215863881	0.0251890242290724	0.000348179637451022	0.00236421003231069	-0.0098932244063594	0.0192531684525837	-0.0108935777216239	-0.0144499989964111	0.00944952998779507	0.0041698926517056	6.01949046163952e-16
52	0.581261950286807	0.15678776290631	0.131931166347992	0.0439770554493308	0.0248565965583174	0.0497131931166348	0.00382409177820268	523	NFE	3900	0	0.992351816443595	-0.066267034662922	1.87805959657255	0.511338284515601	56885	0.581610006036392	0.148196727327988	0.132313916608879	0.0571949041358534	0.0330767675873201	0.0389467304552492	0.00101276429190952	-0.000348055749584963	0.0085910355783213	-0.000382750260886577	-0.0132178486865226	-0.00822017102900274	0.0107664626613856	0.00281132748629316	3.15285991758785e-15
53	0.506696428571429	0.167410714285714	0.178571428571429	0.0513392857142857	0.0401785714285714	0.0446428571428571	0	448	NFE	3243	1	0.988839285714286	0.456171767349904	2.08114844412769	1.10526104066657	56885	0.505586186333396	0.170325041191397	0.165324565335375	0.0713367410646094	0.0386718554763078	0.0370286005465378	0.000566295766660914	0.00111024223803302	-0.00291432690568319	0.0132468632360538	-0.0199974553503237	0.00150671595226365	0.00761425659631934	-0.000566295766660914	2.0080508436604e-15
54	0.589622641509434	0.147798742138365	0.14622641509434	0.050314465408805	0.029874213836478	0.0267295597484277	0.00314465408805031	636	NFE	5007	0	0.993710691823899	0.0861677741646567	2.03298677287836	0.696280100213229	56885	0.588580721406148	0.156153318374223	0.135755855780554	0.0548320422316601	0.0292311408767067	0.0286657380088011	0.000491875145808338	0.00104192010328596	-0.00835457623585778	0.0104705593137859	-0.00451757682285505	0.000643072959771333	-0.00193617826037342	0.00265277894224198	-1.04777297948999e-15
55	0.529491987725878	0.167405386975793	0.147289464711899	0.0610296624616434	0.0303443573133311	0.0405727923627685	0.00306853051483123	2933	NFE	21141	0	0.979202182066144	0.246659875651766	2.01791315286683	0.827836548650726	56885	0.530558754148542	0.161648915902244	0.150820387990833	0.064332979459208	0.0353512336557729	0.0358437244975384	0.000646186412008436	-0.00106676642266368	0.00575647107354868	-0.00353092327893437	-0.00330331699756464	-0.00500687634244179	0.0047290678652301	0.00242234410282279	-2.90089133270222e-15
56	0.558704453441296	0.147098515519568	0.143049932523617	0.058029689608637	0.0350877192982456	0.0472334682860999	0.00269905533063428	741	NFE	5124	0	0.991902834008097	-0.0460553451168496	1.83673526593039	0.511943542072611	56885	0.558254931673027	0.149586797657071	0.138093436575469	0.0618594716968851	0.0368503059277726	0.0459229947386222	0.00133489573924994	0.000449521768268402	-0.00248828213750266	0.00495649594814793	-0.00382978208824808	-0.00176258662952695	0.00131047354747767	0.00136415959138434	6.42281366980413e-16
58	0.539379474940334	0.158199795431299	0.14763041254688	0.0610296624616434	0.0388680531878623	0.0375042618479373	0.00238663484486874	2933	NFE	23547	0	0.984998295260825	0.155385896147995	1.96314206927057	0.716693162487475	56885	0.539748106301521	0.158699745555269	0.147486190081997	0.063765982102937	0.0358744282222135	0.0386183741106304	0.000805468886256757	-0.000368631361187255	-0.000499950123969861	0.000144222464883603	-0.00273631964129361	0.00299362496564871	-0.00111411226269313	0.00158116595861198	4.38451358553138e-16
