block	pop	downsample	exp_all	obs_all	N_bp	per_kb
93	nfe	15000	234.2642	259	3183	81.3697769399937
93	nfe	15308	237.1417	262	3183	82.3122840087967
93	nfe	17296	256.1735	285	3183	89.5381715362865
93	nfe	20000	280.592	309	3183	97.0782280867107
93	nfe	25000	320.902	360	3183	113.100848256362
93	nfe	30000	356.727	394	3183	123.782595036129
93	nfe	35000	389.854	439	3183	137.920201068175
93	nfe	40000	419.632	473	3183	148.601947847942
93	nfe	45000	447.582	507	3183	159.28369462771
93	nfe	50000	473.666	535	3183	168.080427269871
93	nfe	55000	497.987	561	3183	176.248821866164
93	nfe	56885	506.611	570	3183	179.076343072573
94	nfe	10	0.8315578	0	8316	0
94	nfe	20	1.6635243	0	8316	0
94	nfe	50	4.395811	3	8316	0.360750360750361
94	nfe	100	8.645651	7	8316	0.841750841750842
94	nfe	200	16.810209	10	8316	1.2025012025012
94	nfe	500	38.944829	23	8316	2.76575276575277
94	nfe	1000	70.75504	40	8316	4.81000481000481
94	nfe	2000	125.08757	77	8316	9.25925925925926
94	nfe	3070	174.97466	107	8316	12.8667628667629
94	nfe	5000	254.06464	155	8316	18.6387686387686
94	nfe	5040	255.54576	155	8316	18.6387686387686
94	nfe	8128	361.88152	218	8316	26.2145262145262
94	nfe	9197	394.54178	230	8316	27.6575276575277
94	nfe	10000	418.42559	257	8316	30.9042809042809
94	nfe	10824	442.03678	270	8316	32.4675324675325
94	nfe	15000	550.0412	352	8316	42.3280423280423
94	nfe	15308	557.2834	354	8316	42.5685425685426
94	nfe	17296	604.1181	387	8316	46.5367965367965
94	nfe	20000	664.2609	432	8316	51.9480519480519
94	nfe	25000	764.2479	506	8316	60.8465608465608
94	nfe	30000	854.3126	569	8316	68.4223184223184
94	nfe	35000	937.4042	624	8316	75.036075036075
94	nfe	40000	1013.1635	676	8316	81.2890812890813
94	nfe	45000	1085.1307	719	8316	86.4598364598365
94	nfe	50000	1152.8828	776	8316	93.3140933140933
94	nfe	55000	1216.2586	836	8316	100.529100529101
94	nfe	56885	1238.9049	856	8316	102.934102934103
95	nfe	10	2.0964544	2	19743	0.101301727194449
95	nfe	20	4.1664666	7	19743	0.35455604518057
95	nfe	50	10.9948626	12	19743	0.607810363166692
95	nfe	100	21.70617	29	19743	1.46887504431951
95	nfe	200	42.019419	43	19743	2.17798713468065
95	nfe	500	97.703122	103	19743	5.21703895051411
95	nfe	1000	177.705408	181	19743	9.1678063110976
95	nfe	2000	314.01559	311	19743	15.7524185787368
95	nfe	3070	438.88623	425	19743	21.5266170288203
95	nfe	5000	636.44159	622	19743	31.5048371574735
95	nfe	5040	640.08064	623	19743	31.5554880210708
95	nfe	8128	904.54622	881	19743	44.6234108291546
95	nfe	9197	985.73755	945	19743	47.865066099377
95	nfe	10000	1044.96393	1006	19743	50.9547687788077
95	nfe	10824	1103.64937	1059	19743	53.6392645494606
95	nfe	15000	1370.80694	1327	19743	67.2136959935167
95	nfe	15308	1388.48405	1347	19743	68.2267132654612
95	nfe	17296	1503.77129	1442	19743	73.0385453071975
95	nfe	20000	1651.97302	1588	19743	80.4335713923922
95	nfe	25000	1897.5761	1842	19743	93.2988907460872
95	nfe	30000	2118.3007	2071	19743	104.897938509852
95	nfe	35000	2322.3311	2278	19743	115.382667274477
95	nfe	40000	2507.4491	2463	19743	124.753077039964
95	nfe	45000	2682.8575	2617	19743	132.553310033936
95	nfe	50000	2847.7063	2791	19743	141.366560299853
95	nfe	55000	3002.5212	2944	19743	149.116142430228
95	nfe	56885	3057.511	3002	19743	152.053892518867
96	nfe	10	1.191990319	1	11457	0.0872828838264816
96	nfe	20	2.37297355	3	11457	0.261848651479445
96	nfe	50	6.2599514	5	11457	0.436414419132408
96	nfe	100	12.3508644	15	11457	1.30924325739722
96	nfe	200	23.9228877	30	11457	2.61848651479445
96	nfe	500	55.6058166	65	11457	5.67338744872131
96	nfe	1000	101.1379101	119	11457	10.3866631753513
96	nfe	2000	178.773385	222	11457	19.3768002094789
96	nfe	3070	249.939347	291	11457	25.3993191935062
96	nfe	5000	362.622092	424	11457	37.0079427424282
96	nfe	5040	364.70407	425	11457	37.0952256262547
96	nfe	8128	515.771172	572	11457	49.9258095487475
96	nfe	9197	562.177094	625	11457	54.551802391551
96	nfe	10000	596.04114	658	11457	57.4321375578249
96	nfe	10824	629.60529	688	11457	60.0506240726194
96	nfe	15000	782.567429	863	11457	75.3251287422536
96	nfe	15308	792.710529	875	11457	76.3725233481714
96	nfe	17296	858.811269	945	11457	82.4823252160251
96	nfe	20000	943.810524	1047	11457	91.3851793663263
96	nfe	25000	1084.82962	1203	11457	105.001309243257
96	nfe	30000	1211.69081	1365	11457	119.141136423147
96	nfe	35000	1328.98681	1488	11457	129.876931133805
96	nfe	40000	1435.55599	1630	11457	142.271100637165
96	nfe	45000	1536.62876	1760	11457	153.617875534608
96	nfe	50000	1631.6555	1878	11457	163.917255826133
96	nfe	55000	1720.90697	1952	11457	170.376189229292
96	nfe	56885	1752.64204	1989	11457	173.605655930872
97	nfe	10	0.98752974	1	12291	0.0813603449678627
97	nfe	20	1.97701816	3	12291	0.244081034903588
97	nfe	50	5.19115747	6	12291	0.488162069807176
97	nfe	100	10.2441781	19	12291	1.54584655438939
97	nfe	200	19.8153648	33	12291	2.68489138393947
97	nfe	500	46.1310952	73	12291	5.93930518265397
97	nfe	1000	84.066249	111	12291	9.03099829143276
97	nfe	2000	148.864804	193	12291	15.7025465787975
97	nfe	3070	208.430347	278	12291	22.6181759010658
97	nfe	5000	302.990495	393	12291	31.97461557237
97	nfe	5040	304.741194	393	12291	31.97461557237
97	nfe	8128	432.265838	555	12291	45.1549914571638
97	nfe	9197	471.614678	598	12291	48.6534862907819
97	nfe	10000	500.31039	633	12291	51.5010983646571
97	nfe	10824	528.866547	668	12291	54.3487104385323
97	nfe	15000	659.42054	829	12291	67.4477259783582
97	nfe	15308	668.09439	836	12291	68.0172483931332
97	nfe	17296	724.75106	921	12291	74.9328777154015
97	nfe	20000	797.88556	1025	12291	83.3943535920592
97	nfe	25000	919.68062	1177	12291	95.7611260271744
97	nfe	30000	1029.8172	1313	12291	106.826132942804
97	nfe	35000	1132.08119	1433	12291	116.589374338947
97	nfe	40000	1225.31614	1537	12291	125.050850215605
97	nfe	45000	1314.02214	1679	12291	136.604019201041
97	nfe	50000	1397.65979	1783	12291	145.065495077699
97	nfe	55000	1476.60962	1891	12291	153.852412334228
97	nfe	56885	1504.67659	1922	12291	156.374583028232
98	nfe	10	2.347341	1	21456	0.046607009694258
98	nfe	20	4.6440452	3	21456	0.139821029082774
98	nfe	50	12.287373	6	21456	0.279642058165548
98	nfe	100	24.258461	21	21456	0.978747203579418
98	nfe	200	46.978653	32	21456	1.49142431021626
98	nfe	500	109.26572	86	21456	4.00820283370619
98	nfe	1000	198.43872	165	21456	7.69015659955257
98	nfe	2000	350.39465	301	21456	14.0287099179717
98	nfe	3070	489.27538	442	21456	20.600298284862
98	nfe	5000	708.9664	651	21456	30.341163310962
98	nfe	5040	712.9933	654	21456	30.4809843400447
98	nfe	8128	1005.9599	944	21456	43.9970171513796
98	nfe	9197	1095.6983	1045	21456	48.7043251304996
98	nfe	10000	1161.2261	1110	21456	51.7337807606264
98	nfe	10824	1225.9974	1176	21456	54.8098434004474
98	nfe	15000	1520.2888	1478	21456	68.8851603281133
98	nfe	15308	1539.7109	1493	21456	69.5842654735272
98	nfe	17296	1666.3304	1630	21456	75.9694258016406
98	nfe	20000	1828.8631	1789	21456	83.3799403430276
98	nfe	25000	2097.771	2076	21456	96.7561521252796
98	nfe	30000	2338.6784	2334	21456	108.780760626398
98	nfe	35000	2560.9762	2566	21456	119.593586875466
98	nfe	40000	2762.2823	2751	21456	128.215883668904
98	nfe	45000	2952.6059	2936	21456	136.838180462342
98	nfe	50000	3131.1433	3125	21456	145.646905294556
98	nfe	55000	3298.2564	3308	21456	154.175988068606
98	nfe	56885	3357.656	3380	21456	157.531692766592
99	nfe	10	3.04358303436283	2	28687	0.0697179907275072
99	nfe	20	6.02766583428024	4	28687	0.139435981455014
99	nfe	50	15.9318706052507	12	28687	0.418307944365043
99	nfe	100	31.506495829646	17.5678466076696	28687	0.612397483447889
99	nfe	200	60.9328761394395	44.5678466076696	28687	1.55359035826924
99	nfe	500	141.483187416519	121.271386430678	28687	4.22739869734298
99	nfe	1000	257.512082176401	184.839233038348	28687	6.44330996752355
99	nfe	2000	454.191203090855	329.246312684366	28687	11.4771956873973
99	nfe	3070	634.169381059292	456.221238938053	28687	15.9034140529875
99	nfe	5000	917.358577174041	678.467551622419	28687	23.6506972364632
99	nfe	5040	922.556905050148	681.467551622419	28687	23.7552742225544
99	nfe	8128	1299.89809763717	974.713864306785	28687	33.9775460768566
99	nfe	9197	1415.36717143953	1074.55309734513	28687	37.457841438461
99	nfe	10000	1499.35676633333	1140.1209439528	28687	39.7434706993691
99	nfe	10824	1582.53047981121	1205.39233038348	28687	42.0187656563419
99	nfe	15000	1959.63184225959	1518.20648967552	28687	52.9231529848196
99	nfe	15308	1984.44988441593	1536.20648967552	28687	53.5506149013672
99	nfe	17296	2146.44523404425	1683.61356932153	28687	58.6890776073319
99	nfe	20000	2354.08744469027	1828.88495575221	28687	63.753092193405
99	nfe	25000	2696.25735812389	2130.42772861357	28687	74.2645703145526
99	nfe	30000	3002.50406339528	2394.80973451327	28687	83.4806614324701
99	nfe	35000	3284.46998965192	2646.21681415929	28687	92.2444596562655
99	nfe	40000	3539.15616408555	2869.19174041298	28687	100.017141576776
99	nfe	45000	3779.72315775811	3097.43805309735	28687	107.973578732435
99	nfe	50000	4005.29539181416	3303.11651917404	28687	115.143323427826
99	nfe	55000	4217.06043144248	3496.6592920354	28687	121.890030049688
99	nfe	56885	4291.88015731858	3566.22713864307	28687	124.315095292051
100	nfe	10	2.6462344	1	24246	0.041243916522313
100	nfe	20	5.2155183	2	24246	0.0824878330446259
100	nfe	50	13.7872048	10	24246	0.41243916522313
100	nfe	100	27.3192585	15	24246	0.618658747834694
100	nfe	200	52.72012	32	24246	1.31980532871401
100	nfe	500	122.652916	78	24246	3.21702548874041
100	nfe	1000	223.26423	139	24246	5.7329043966015
100	nfe	2000	393.589515	254	24246	10.4759547966675
100	nfe	3070	549.15065	364	24246	15.0127856141219
100	nfe	5000	793.61806	533	24246	21.9830075063928
100	nfe	5040	798.06042	539	24246	22.2304710055267
100	nfe	8128	1122.62544	763	24246	31.4691083065248
100	nfe	9197	1221.84613	830	24246	34.2324507135198
100	nfe	10000	1293.94314	888	24246	36.6245978718139
100	nfe	10824	1365.3479	943	24246	38.8930132805411
100	nfe	15000	1688.10705	1189	24246	49.0390167450301
100	nfe	15308	1709.1806	1203	24246	49.6164315763425
100	nfe	17296	1847.30787	1313	24246	54.1532623937969
100	nfe	20000	2024.33517	1452	24246	59.8861667903984
100	nfe	25000	2315.38506	1688	24246	69.6197310896643
100	nfe	30000	2575.19364	1872	24246	77.2086117297699
100	nfe	35000	2814.53906	2074	24246	85.5398828672771
100	nfe	40000	3029.94636	2260	24246	93.2112513404273
100	nfe	45000	3232.93919	2417	24246	99.6865462344304
100	nfe	50000	3422.97197	2577	24246	106.285572878
100	nfe	55000	3601.5469	2738	24246	112.925843438093
100	nfe	56885	3664.4173	2805	24246	115.689185845088
101	nfe	10	1.249477	3	13068	0.229568411386593
101	nfe	20	2.4824705	3	13068	0.229568411386593
101	nfe	50	6.5411716	9	13068	0.68870523415978
101	nfe	100	12.925537	17	13068	1.30088766452403
101	nfe	200	24.986462	32	13068	2.44872972145699
101	nfe	500	58.182973	57	13068	4.36179981634527
101	nfe	1000	105.89455	100	13068	7.65228037955311
101	nfe	2000	187.19817	180	13068	13.7741046831956
101	nfe	3070	261.6799	266	13068	20.3550658096113
101	nfe	5000	379.57796	368	13068	28.1603917967554
101	nfe	5040	381.74029	371	13068	28.389960208142
101	nfe	8128	539.64959	542	13068	41.4753596571778
101	nfe	9197	588.17363	577	13068	44.1536577900214
101	nfe	10000	623.5548	610	13068	46.678910315274
101	nfe	10824	658.65567	633	13068	48.4389348025712
101	nfe	15000	818.4709	818	13068	62.5956535047444
101	nfe	15308	829.0073	829	13068	63.4374043464953
101	nfe	17296	897.9661	904	13068	69.1766146311601
101	nfe	20000	986.7217	1005	13068	76.9054178145087
101	nfe	25000	1133.906	1161	13068	88.8429752066116
101	nfe	30000	1266.273	1297	13068	99.2500765228038
101	nfe	35000	1388.8382	1446	13068	110.651974288338
101	nfe	40000	1500.0675	1547	13068	118.380777471687
101	nfe	45000	1605.4621	1658	13068	126.874808692991
101	nfe	50000	1704.5494	1769	13068	135.368839914294
101	nfe	55000	1797.8087	1865	13068	142.715029078665
101	nfe	56885	1830.8813	1900	13068	145.393327211509
102	nfe	10	1.3369031	0	17673	0
102	nfe	20	2.7096241	5	17673	0.28291744468964
102	nfe	50	7.0736469	8	17673	0.452667911503423
102	nfe	100	13.926285	21	17673	1.18825326769649
102	nfe	200	26.965082	36	17673	2.0370056017654
102	nfe	500	62.789263	79	17673	4.47009562609631
102	nfe	1000	114.62381	136	17673	7.6953544955582
102	nfe	2000	203.60787	223	17673	12.6181180331579
102	nfe	3070	285.83663	320	17673	18.1067164601369
102	nfe	5000	417.12295	449	17673	25.4059865331296
102	nfe	5040	419.58794	449	17673	25.4059865331296
102	nfe	8128	598.62501	656	17673	37.1187687432807
102	nfe	9197	654.22873	704	17673	39.8347762123013
102	nfe	10000	694.816	758	17673	42.8902846149494
102	nfe	10824	735.39152	796	17673	45.0404571945906
102	nfe	15000	922.184	977	17673	55.2820686923556
102	nfe	15308	934.722	988	17673	55.9044870706728
102	nfe	17296	1016.5059	1076	17673	60.8838340972104
102	nfe	20000	1122.5425	1189	17673	67.2777683471963
102	nfe	25000	1300.4427	1383	17673	78.2549652011543
102	nfe	30000	1462.6015	1549	17673	87.6478243648503
102	nfe	35000	1613.8818	1694	17673	95.8524302608499
102	nfe	40000	1752.7929	1844	17673	104.339953601539
102	nfe	45000	1885.7176	1990	17673	112.601142986477
102	nfe	50000	2011.6139	2116	17673	119.730662592655
102	nfe	55000	2130.8368	2238	17673	126.633848243083
102	nfe	56885	2173.3915	2294	17673	129.802523623607
103	nfe	10	1.0854923411419	0	9383	0
103	nfe	20	2.13603305382032	0	9383	0
103	nfe	50	5.65108383669186	3	9383	0.319727166151551
103	nfe	100	11.189413874895	5.75188916876574	9383	0.613011741315756
103	nfe	200	21.6046352930311	15.007556675063	9383	1.59944118885889
103	nfe	500	50.3294823618808	36.0151133501259	9383	3.83833671002088
103	nfe	1000	91.4877034676742	74.7745591939547	9383	7.96915263710484
103	nfe	2000	161.372551335013	147.045340050378	9383	15.6714632900328
103	nfe	3070	225.127720092359	186.308564231738	9383	19.8559697571926
103	nfe	5000	325.624421830395	259.083123425693	9383	27.6119709501964
103	nfe	5040	327.445397959698	263.752308984047	9383	28.1095927724658
103	nfe	8128	460.836365952981	349.774979009236	9383	37.2775209431137
103	nfe	9197	501.631867313182	386.707388748951	9383	41.2136191781894
103	nfe	10000	531.342495969773	409.963056255248	9383	43.6921087344397
103	nfe	10824	560.7214297733	446.391687657431	9383	47.5745164294395
103	nfe	15000	693.653575465995	569.587321578505	9383	60.7041800680491
103	nfe	15308	702.331424256927	579.339210747271	9383	61.743494697567
103	nfe	17296	759.238553786734	635.354324097397	9383	67.7133458485982
103	nfe	20000	832.225798236776	700.211586901763	9383	74.6255554621936
103	nfe	25000	952.485343576826	774.482367758186	9383	82.5410175592226
103	nfe	30000	1059.83376876574	887.181780016793	9383	94.5520387953526
103	nfe	35000	1158.84535642317	967.798488664987	9383	103.14382272887
103	nfe	40000	1248.06484382872	1047.90386230059	9383	111.681110764211
103	nfe	45000	1332.13885633921	1134.51301427372	9383	120.91154367193
103	nfe	50000	1410.84840764064	1202.61838790932	9383	128.169923042664
103	nfe	55000	1484.68119554996	1295.73131821998	9383	138.093500822762
103	nfe	56885	1510.74511763224	1314.1523929471	9383	140.056740162752
104	nfe	10	0.5841114	2	7602	0.263088660878716
104	nfe	20	1.1777959	2	7602	0.263088660878716
104	nfe	50	3.085107	6	7602	0.789265982636148
104	nfe	100	6.064758	11	7602	1.44698763483294
104	nfe	200	11.761677	18	7602	2.36779794790844
104	nfe	500	27.43601	38	7602	4.99868455669561
104	nfe	1000	49.91584	67	7602	8.81347013943699
104	nfe	2000	88.69538	111	7602	14.6014206787687
104	nfe	3070	124.41757	148	7602	19.468560905025
104	nfe	5000	181.70238	208	7602	27.3612207313865
104	nfe	5040	182.77311	208	7602	27.3612207313865
104	nfe	8128	260.6794	305	7602	40.1210207840042
104	nfe	9197	284.8475	326	7602	42.8834517232307
104	nfe	10000	302.5605	343	7602	45.1197053406998
104	nfe	10824	320.1977	361	7602	47.4875032886083
104	nfe	15000	401.4253	434	7602	57.0902394106814
104	nfe	15308	406.8763	436	7602	57.3533280715601
104	nfe	17296	442.3993	475	7602	62.4835569586951
104	nfe	20000	488.4436	532	7602	69.9815837937385
104	nfe	25000	565.831	621	7602	81.6890292028414
104	nfe	30000	636.2477	697	7602	91.6863983162326
104	nfe	35000	701.956	770	7602	101.289134438306
104	nfe	40000	762.3185	834	7602	109.707971586425
104	nfe	45000	819.9992	890	7602	117.074454091029
104	nfe	50000	874.5635	949	7602	124.835569586951
104	nfe	55000	926.0241	999	7602	131.412786108919
104	nfe	56885	944.4695	1016	7602	133.649039726388
105	nfe	10	4.22617966345544	9.59010058710022	57348	0.16722641743566
105	nfe	20	8.55304227387285	11.5901005871002	57348	0.202101216905563
105	nfe	50	22.3777305211133	19.4380316882407	57348	0.338948728608508
105	nfe	100	43.9560623993621	40.1338949695194	57348	0.69983076950407
105	nfe	200	85.3018274289753	87.1065575261626	57348	1.51891186311925
105	nfe	500	198.831700687562	196.354688746793	57348	3.42391519750982
105	nfe	1000	361.942877922232	359.808743595679	57348	6.27412889020853
105	nfe	2000	643.486951276998	632.580131248081	57348	11.0305526129609
105	nfe	3070	903.245129330113	897.924945199624	57348	15.6574762014303
105	nfe	5000	1320.09969879488	1280.62875897198	57348	22.3308355822693
105	nfe	5040	1327.92480192114	1293.93731938351	57348	22.5629022700619
105	nfe	8128	1896.40490236187	1812.17154697452	57348	31.5995596529002
105	nfe	9197	2072.96966678452	2011.32904481171	57348	35.0723485529
105	nfe	10000	2202.38123309657	2144.10465912092	57348	37.3876100146635
105	nfe	10824	2331.35926621532	2274.46407387062	57348	39.6607392388683
105	nfe	15000	2926.32164091753	2871.38091685887	57348	50.0694168385797
105	nfe	15308	2966.38332355073	2903.07587259379	57348	50.6220944513111
105	nfe	17296	3227.13445482049	3148.76643540746	57348	54.9062990061983
105	nfe	20000	3565.34382947007	3513.62874704099	57348	61.2685489823706
105	nfe	25000	4134.47665626974	4074.01216355863	57348	71.0401786210265
105	nfe	30000	4653.2338130536	4576.64973477991	57348	79.8048708722172
105	nfe	35000	5137.58297577376	5067.64076842738	57348	88.3664777922051
105	nfe	40000	5583.08846298355	5487.62635145468	57348	95.6899342863688
105	nfe	45000	6009.46152066885	5917.10550129218	57348	103.178933899912
105	nfe	50000	6413.24010968427	6320.28147430879	57348	110.209274504931
105	nfe	55000	6794.25108632035	6686.38266823218	57348	116.593127366816
105	nfe	56885	6930.9275360437	6816.25241344962	57348	118.857718027649
106	nfe	10	4.0915316	3	37572	0.079846694346854
106	nfe	20	8.1253675	6	37572	0.159693388693708
106	nfe	50	21.4584167	15	37572	0.39923347173427
106	nfe	100	42.383014	32	37572	0.85169807303311
106	nfe	200	82.042386	60	37572	1.59693388693708
106	nfe	500	190.550225	153	37572	4.07218141168956
106	nfe	1000	346.699007	287	37572	7.6386670925157
106	nfe	2000	612.118147	522	37572	13.8933248163526
106	nfe	3070	855.22479	731	37572	19.4559778558501
106	nfe	5000	1238.87333	1040	37572	27.6801873735761
106	nfe	5040	1245.94064	1045	37572	27.8132651974875
106	nfe	8128	1758.69638	1522	37572	40.5088895986373
106	nfe	9197	1915.88443	1644	37572	43.755988502076
106	nfe	10000	2030.42051	1730	37572	46.0449270733525
106	nfe	10824	2143.84801	1838	37572	48.9194080698392
106	nfe	15000	2659.55574	2336	37572	62.173959331417
